cust_id,act_active_dt,package_id,bill_zip,customer_segment,status,bill_amt
9243536940,11/17/2010,620294,583102,B,ACTIVE,730.34
9243405385,11/20/2010,615031,560038,S,ACTIVE,1436.52
9243410317,11/24/2010,628739,560048,S,ACTIVE,1067.42
9243330431,11/25/2010,616259,560093,G - TC,ACTIVE,449.44
9243213455,11/26/2010,614984,560065,B,ACTIVE,556.18
9243317455,11/23/2010,618402,560016,S,ACTIVE,1067.42
9243330443,11/26/2010,618402,560076,N,ACTIVE,808.26
9243464669,11/26/2010,615020,560084,B,ACTIVE,2202.82
8064540053,11/29/2010,12789,560025,G - TC,ACTIVE,252.82
8064540057,11/29/2010,12789,560025,G - TC,ACTIVE,1698.31
9243233621,11/30/2010,618381,560078,B,ACTIVE,1393.27
9243204873,11/30/2010,612446,560050,S,ACTIVE,955.06
9243528991,12/1/2010,618402,560029,S,ACTIVE,1067.42
9243426205,12/8/2010,618402,560076,S,ACTIVE,1067.42
18602663040,12/9/2010,610300,560052,G,ACTIVE,3370.8
9243426360,12/10/2010,615031,560070,B,OGB,6662.54
9241182253,12/9/2010,615031,577004,B,ACTIVE,730.34
9243220905,12/11/2010,620967,560017,B,OGB,0
9243206284,12/11/2010,614984,560102,B,ACTIVE,561.8
1402001271,12/14/2010,609602,560068,G,ACTIVE,2367.2
8064500426,12/14/2010,608120,560024,S,ACTIVE,780.9
9243208015,12/14/2010,615031,573116,B,ACTIVE,730.34
9243525030,12/15/2010,615031,560078,B,ACTIVE,723.03
9243331467,12/17/2010,619199,560103,G,ACTIVE,617.99
9243365642,12/17/2010,615018,560103,G,ACTIVE,617.98
9243375646,12/17/2010,615219,560103,G,ACTIVE,617.98
9243331464,12/17/2010,619199,560103,G,ACTIVE,617.98
9243331491,12/17/2010,619199,560103,G,ACTIVE,617.98
9243331533,12/17/2010,619199,560103,G,ACTIVE,617.98
9243331559,12/17/2010,619199,560103,G,ACTIVE,617.98
9243331564,12/17/2010,619199,560103,G,ACTIVE,617.98
9243331579,12/17/2010,619199,560103,G,ACTIVE,617.98
9243339582,12/17/2010,617232,560103,G,ACTIVE,1330.34
9243339587,12/17/2010,617232,560103,G,ACTIVE,1757.89
9243339593,12/17/2010,617232,560103,G,ACTIVE,810.65
9243426781,12/18/2010,615237,560034,B,ACTIVE,968.83
9243300509,12/22/2010,622039,560094,B,ACTIVE,674.16
9243513092,12/22/2010,618402,560016,B,ACTIVE,882.77
9243427455,12/24/2010,614984,560067,B,ACTIVE,561.8
9243329651,12/28/2010,618402,560079,S,ACTIVE,1067.42
9243513374,12/29/2010,615219,560090,B,ACTIVE,617.98
8001000012,12/29/2010,610724,560103,G,ACTIVE,2809
9243226226,12/30/2010,616259,560068,B,ACTIVE,612.54
9243427923,1/5/2011,614984,560069,B,ACTIVE,533.71
9243000810,1/6/2011,611306,560008,G,ACTIVE,1404.5
9243427984,1/6/2011,618402,560037,B,ACTIVE,366.07
9243329753,1/5/2011,615032,560037,S,ACTIVE,955.06
9243226512,1/8/2011,615031,560034,B,ACTIVE,730.34
9243207920,1/11/2011,612446,560037,G,ACTIVE,955.06
9243512300,1/12/2011,615031,560033,B,ACTIVE,730.34
9243424206,1/12/2011,618403,560037,S,ACTIVE,1235.96
9243512271,1/13/2011,608109,560067,G,ACTIVE,692.69
9243513547,1/13/2011,608109,560067,G,ACTIVE,2623.02
8067231111,1/14/2011,614470,560068,G - TC,ACTIVE,13483.2
9243210414,1/14/2011,615032,560043,S,ACTIVE,893.44
9243401873,1/17/2011,615219,560085,B,ACTIVE,611.8
9243424244,1/18/2011,618402,560016,S,ACTIVE,1067.42
9243519505,1/22/2011,616857,560094,B,ACTIVE,533.71
9243503012,1/22/2011,615032,560095,S,ACTIVE,955.06
9243408881,1/22/2011,618403,560029,S,ACTIVE,1011.24
9243234232,1/25/2011,614790,560016,B,ACTIVE,405.94
9243234239,1/25/2011,618402,560100,B,ACTIVE,1056.75
9243230644,1/21/2011,628740,560008,N,ACTIVE,1235.96
9243417054,1/26/2011,615031,560068,B,ACTIVE,730.34
9243622151,1/27/2011,618582,560078,G,ACTIVE,910.67
9243622153,1/27/2011,618582,560078,G,ACTIVE,705.06
9243622154,1/27/2011,618582,560078,G,ACTIVE,640.47
9243622155,1/27/2011,618582,560078,G,ACTIVE,520.22
9243428620,1/28/2011,615219,560036,B,ACTIVE,2309
9243542001,1/28/2011,614733,560037,S,ACTIVE,1056.75
9243428621,1/28/2011,614984,560001,B,ACTIVE,561.8
9243542012,1/29/2011,614553,560100,S,ACTIVE,723.03
9243542015,1/29/2011,615032,560003,S,ACTIVE,955.06
1402001400,1/29/2011,609602,560068,G,ACTIVE,752.04
1402001401,1/29/2011,609602,560068,G,ACTIVE,769.53
1402001402,1/29/2011,609602,560068,G,ACTIVE,811.35
1402001403,1/29/2011,609602,560068,G,ACTIVE,1155.15
1402001404,1/29/2011,609602,560068,G,ACTIVE,1148.76
1402001405,1/29/2011,609602,560068,G,ACTIVE,1394.16
1402001406,1/29/2011,609602,560068,G,ACTIVE,263.28
1402001407,1/29/2011,609602,560068,G,ACTIVE,176.97
1402001408,1/29/2011,609602,560068,G,ACTIVE,816.76
9243495508,1/31/2011,618105,560059,B,ACTIVE,276.87
9243234394,1/31/2011,615219,560095,B,ACTIVE,617.98
9243234521,2/3/2011,615219,560064,B,ACTIVE,617.98
9243503143,2/3/2011,615219,560070,B,ACTIVE,1764.76
9243234531,2/3/2011,625839,560068,S,ACTIVE,842.7
9243505005,2/4/2011,611582,560008,S,ACTIVE,1144.65
9243507754,2/4/2011,615032,560076,S,ACTIVE,955.06
9243180116,2/7/2011,614984,560070,B,ACTIVE,561.8
9243429677,2/9/2011,618381,560025,B,ACTIVE,477.53
9243429441,2/5/2011,617439,581207,N,ACTIVE,898.88
9243429779,2/10/2011,616259,560061,S,ACTIVE,1151.69
9243348783,2/10/2011,614985,560076,B,ACTIVE,398.7
9243526316,2/17/2011,620967,560030,B,ACTIVE,444.95
9243426368,2/17/2011,615219,560066,S,TSP,0
9243234800,2/17/2011,618381,560032,B,ACTIVE,431.31
9243430226,2/18/2011,614552,560070,S,ACTIVE,0
9243234845,2/18/2011,620235,560024,S,ACTIVE,898.88
9243513849,2/18/2011,615219,560102,B,ACTIVE,83.43
9243542111,2/18/2011,625054,560085,S,ACTIVE,1056.75
9243430287,2/19/2011,616259,560077,S,ACTIVE,1235.96
8316451981,2/21/2011,609776,590016,G,ACTIVE,505.62
8316451982,2/21/2011,609776,590016,G,ACTIVE,505.62
8316451983,2/21/2011,609776,590016,G,ACTIVE,505.62
8316451984,2/21/2011,609776,590016,G,ACTIVE,505.62
8316451985,2/21/2011,609776,590016,G,ACTIVE,505.62
8316451986,2/21/2011,609776,590016,G,ACTIVE,505.62
8316451987,2/21/2011,609776,590016,G,ACTIVE,505.62
9243535058,2/26/2011,616857,560076,B,ACTIVE,652.96
9243535064,2/26/2011,618402,560103,S,ACTIVE,1067.42
9243209401,2/26/2011,616665,560068,B,ACTIVE,0
9243413665,2/27/2011,615031,560037,B,ACTIVE,674.16
9243202930,2/27/2011,615237,560037,S,ACTIVE,1011.24
9243419530,2/28/2011,618403,560068,S,ACTIVE,1011.24
9243430946,2/28/2011,625839,560032,B,ACTIVE,842.7
9243235202,3/1/2011,625839,560076,S,ACTIVE,842.7
9243235213,3/2/2011,615031,560037,B,TSP_IC,723.03
9243235225,3/3/2011,628589,560047,B,ACTIVE,834.27
9243205161,3/6/2011,620294,560016,S,ACTIVE,1228.71
9243347003,3/7/2011,614958,560024,G - TC,ACTIVE,1914.78
9243235293,3/9/2011,616857,560076,B,ACTIVE,409.06
9243514045,3/9/2011,615031,560066,B,ACTIVE,667.42
9243347516,3/9/2011,618057,560071,G - TC,ACTIVE,786.52
9243230719,3/11/2011,618381,560010,B,ACTIVE,421.35
8067165800,3/11/2011,618193,560027,G,ACTIVE,16854
9243431895,3/12/2011,618381,560093,B,ACTIVE,472.75
9243365582,3/12/2011,626478,560042,G - TC,ACTIVE,730.34
9243349170,3/16/2011,613260,560066,G - TC,ACTIVE,758.43
9243430692,3/17/2011,618381,560086,B,ACTIVE,1484.84
9243432102,3/18/2011,618381,560093,B,ACTIVE,696.07
9243412875,3/19/2011,615031,560037,B,ACTIVE,674.16
9243416496,3/26/2011,615219,560037,B,ACTIVE,617.98
9243315582,3/25/2011,620345,560103,G,ACTIVE,617.98
9243404029,3/28/2011,618402,560093,B,ACTIVE,834.27
9243209352,3/30/2011,618403,560003,S,ACTIVE,1011.24
9243432586,3/30/2011,618403,560072,S,ACTIVE,1011.24
9243368780,3/31/2011,614985,560075,B,ACTIVE,617.98
9243432700,3/31/2011,618381,560062,B,ACTIVE,1155.06
9243432758,3/31/2011,618402,560037,B,ACTIVE,842.7
9243432771,3/31/2011,618403,560068,S,ACTIVE,1011.24
9243378265,3/31/2011,619028,560095,G,ACTIVE,730.34
9243432921,4/3/2011,614552,560015,S,ACTIVE,898.88
9243206325,4/3/2011,618381,560034,B,ACTIVE,477.53
8067451000,3/7/2011,620148,560008,G,ACTIVE,8427
8065390063,4/6/2011,614889,560027,G,TSP_IC,177.61
9243430111,4/7/2011,618402,560061,B,ACTIVE,842.7
9243227151,4/7/2011,618403,560076,S,ACTIVE,1011.24
9243235389,4/8/2011,614552,560032,S,ACTIVE,898.88
9243520222,4/8/2011,618402,560079,B,ACTIVE,842.7
9243433262,4/9/2011,614985,560078,B,ACTIVE,0
9243200437,4/9/2011,614555,560003,B,ACTIVE,114.16
9243235431,4/9/2011,625054,560037,S,ACTIVE,1011.24
8065467112,4/11/2011,609801,560070,S,ACTIVE,309
8246450510,4/12/2011,12410,575001,G - TC,ACTIVE,3482.38
9243433513,4/12/2011,616857,560005,B,ACTIVE,305.9
9243235526,4/13/2011,615031,560066,B,ACTIVE,674.16
9243433546,4/13/2011,628740,560003,B,ACTIVE,1011.24
9243002062,4/13/2011,615018,560071,G - TC,ACTIVE,4880.92
9243433753,4/14/2011,616259,560037,B,ACTIVE,826.4
9243323364,4/14/2011,614958,590016,G - TC,ACTIVE,279.78
9243334206,4/14/2011,616259,560100,B,ACTIVE,449.44
9243433884,4/15/2011,616857,560020,B,ACTIVE,1472.48
9243235653,4/15/2011,628739,560037,B,ACTIVE,842.7
9243433950,4/15/2011,614552,560013,B,ACTIVE,782.89
9243434072,4/16/2011,614984,560005,B,ACTIVE,561.8
9243434262,4/16/2011,615219,560035,B,ACTIVE,611.8
9243434997,4/20/2011,627930,560094,B,ACTIVE,0
9243343952,4/20/2011,615019,560066,B,ACTIVE,674.16
9243235949,4/22/2011,618403,560070,B,ACTIVE,1011.24
9243435546,4/22/2011,628739,560095,B,ACTIVE,842.7
8064510712,4/23/2011,12789,560034,S,ACTIVE,1119.11
9243612102,4/23/2011,618902,560008,G,ACTIVE,1545.61
9243612103,4/23/2011,618902,560008,G,ACTIVE,1766.71
9243329150,4/22/2011,624947,560045,G,ACTIVE,561.8
9243326453,4/23/2011,621472,560076,G,ACTIVE,842.7
9243410267,4/26/2011,618402,560016,B,ACTIVE,834.27
9243236027,4/27/2011,616259,560092,B,ACTIVE,628.85
9243430348,4/27/2011,625054,560008,B,ACTIVE,674.16
9243436094,4/27/2011,625054,560068,B,ACTIVE,674.16
9243715332,4/27/2011,613149,560052,G,ACTIVE,589.89
9243356498,4/27/2011,626478,560100,G - TC,ACTIVE,730.34
9243434626,4/28/2011,625054,560057,S,ACTIVE,730.34
9243434656,4/28/2011,618402,560008,B,ACTIVE,842.7
9243236088,4/28/2011,620294,560085,B,ACTIVE,898.88
9243710810,11/16/2011,624325,560066,G,ACTIVE,561.8
9243103981,4/30/2011,624325,560066,G,ACTIVE,561.8
9243332814,4/30/2011,624325,560066,G,ACTIVE,561.8
9243337632,4/30/2011,624325,560066,G,ACTIVE,561.8
9243346637,4/30/2011,624325,560066,G,ACTIVE,561.8
9243347514,4/30/2011,624325,560066,G,ACTIVE,561.8
9243349885,4/30/2011,624325,560066,G,ACTIVE,561.8
9243357446,4/30/2011,620232,560066,G,ACTIVE,561.8
9243361773,4/30/2011,620232,560066,G,ACTIVE,561.8
9243363043,4/30/2011,620232,560066,G,ACTIVE,561.8
9243382761,4/30/2011,624325,560066,G,ACTIVE,561.8
9243502097,4/30/2011,624325,560066,G,ACTIVE,561.8
9243717334,4/30/2011,620232,560066,G,ACTIVE,561.8
9243205045,5/2/2011,622167,560034,B,ACTIVE,0
9243535534,5/4/2011,618381,560068,B,ACTIVE,477.53
8066142075,5/5/2011,620835,560078,G,ACTIVE,112.36
8066142114,5/5/2011,620835,560078,G,ACTIVE,122.25
8066142120,5/5/2011,620835,560078,G,ACTIVE,112.36
8066142163,5/5/2011,620835,560078,G,ACTIVE,112.36
8066142079,3/26/2011,620835,560078,G,ACTIVE,304.66
8066142084,3/26/2011,620835,560078,G,ACTIVE,112.36
8066142087,3/26/2011,620835,560078,G,ACTIVE,112.36
8066142089,3/26/2011,620835,560078,G,ACTIVE,112.36
8066142091,3/26/2011,620835,560078,G,ACTIVE,112.36
8066142094,3/26/2011,620835,560078,G,ACTIVE,112.36
8066142115,3/26/2011,620835,560078,G,ACTIVE,112.36
8066142119,3/26/2011,620835,560078,G,ACTIVE,112.36
9243375930,5/6/2011,608109,560067,S,ACTIVE,1427.53
9243534198,5/7/2011,615031,560079,B,ACTIVE,1173.6
9243542190,5/7/2011,618381,560034,B,ACTIVE,472.75
1402001202,5/7/2011,608027,560068,G,ACTIVE,3296.43
1402001203,5/7/2011,608027,560068,G,ACTIVE,4486.54
1402001204,5/7/2011,608027,560068,G,ACTIVE,4860.01
1402001205,5/7/2011,608027,560068,G,ACTIVE,3639.68
1402001206,5/7/2011,608027,560068,G,ACTIVE,3983.28
1402001218,5/7/2011,608027,560068,G,ACTIVE,3795.53
9243541857,5/11/2011,618381,560054,B,ACTIVE,252.81
9243542368,5/12/2011,618402,560092,B,TSP_IC,16.31
9243542372,5/12/2011,618381,560076,B,ACTIVE,252.81
9243542381,5/12/2011,618402,560086,B,ACTIVE,395.06
9243542397,5/13/2011,618403,560076,B,ACTIVE,1011.24
9243523926,5/13/2011,618402,560044,B,ACTIVE,842.7
9243542412,5/13/2011,618402,560071,B,ACTIVE,842.7
9243114278,5/13/2011,615019,560066,B,ACTIVE,674.16
9243114285,5/13/2011,615019,560066,B,ACTIVE,674.16
9243542437,5/14/2011,618402,560037,B,ACTIVE,842.7
9243542443,5/14/2011,620927,560093,B,ACTIVE,407.76
9243542526,5/15/2011,618402,560083,B,ACTIVE,842.7
9243529633,5/17/2011,615219,560040,B,OGB,2501.81
9243333964,5/14/2011,618381,560095,B,ACTIVE,477.53
9243537305,5/17/2011,614984,560100,B,ACTIVE,416.83
9242202029,5/18/2011,610986,560066,G - TC,ACTIVE,898.88
9243542584,5/19/2011,614552,560034,B,ACTIVE,898.88
9243542653,5/20/2011,622167,560040,B,ACTIVE,0
9243542665,5/21/2011,618381,560067,B,ACTIVE,477.53
9243542705,5/21/2011,615219,560076,B,ACTIVE,617.98
9243540985,5/26/2011,628739,560029,B,ACTIVE,842.7
9243542720,5/26/2011,616857,560069,S,ACTIVE,533.71
9243542736,5/26/2011,618108,560100,B,ACTIVE,280.9
9243542807,5/27/2011,618402,560035,B,ACTIVE,842.7
9243378281,5/27/2011,622167,560053,B,ACTIVE,0
9243542835,5/28/2011,615450,560100,B,ACTIVE,786.52
9243532278,5/28/2011,614984,560017,B,ACTIVE,561.8
9243542882,5/29/2011,618402,560054,B,ACTIVE,842.7
9243529635,5/29/2011,617050,560029,B,ACTIVE,1004.5
9243536094,5/30/2011,622166,560004,B,ACTIVE,0
9243542952,5/31/2011,614552,560040,B,TSP_IC,869.88
9243543017,5/31/2011,616857,560032,B,ACTIVE,308.99
9243543064,6/3/2011,618381,560043,B,ACTIVE,477.53
9243543082,6/3/2011,618403,560076,B,ACTIVE,1011.24
9243343296,6/3/2011,622167,560076,B,ACTIVE,0
9243543099,6/3/2011,618402,570017,B,TSP_IC,842.7
9243543101,6/3/2011,628739,570017,B,ACTIVE,842.7
9243346713,6/3/2011,628739,560076,B,ACTIVE,842.7
9243378474,6/4/2011,620294,560064,B,ACTIVE,808.26
9243002615,6/3/2011,618402,560001,G,ACTIVE,842.7
9243004682,6/3/2011,618402,560001,G,ACTIVE,842.7
9243005575,6/3/2011,618402,560001,G,ACTIVE,842.7
9243005597,6/3/2011,618402,560001,G,ACTIVE,842.7
9243005598,6/3/2011,628739,560001,G,ACTIVE,842.7
9243378566,6/3/2011,618402,560001,G,ACTIVE,842.7
9243378567,6/3/2011,618402,560001,G,ACTIVE,842.7
9243378568,6/3/2011,618402,560001,G,ACTIVE,842.7
9243378570,6/3/2011,618402,560001,G,ACTIVE,842.7
9243378571,6/3/2011,618402,560001,G,ACTIVE,842.7
9243226964,6/3/2011,614985,560067,B,ACTIVE,617.98
9243381915,6/7/2011,614552,560077,B,ACTIVE,898.88
9243381933,6/8/2011,615219,560037,B,ACTIVE,617.98
9243369071,6/4/2011,614984,560092,B,ACTIVE,108.73
9243381963,6/8/2011,618403,560068,B,ACTIVE,652.42
9243381985,6/9/2011,615219,560062,B,ACTIVE,617.98
9241950208,6/10/2011,615019,560095,B,ACTIVE,674.16
9243361803,6/8/2011,618402,560037,B,ACTIVE,0
9243543119,6/10/2011,615219,560076,B,ACTIVE,536.43
9243382242,6/11/2011,611001,560066,G - TC,ACTIVE,449.44
9243382271,6/12/2011,618403,560076,B,ACTIVE,1011.24
9243226967,6/13/2011,614985,560066,B,ACTIVE,1540.46
9243382475,6/14/2011,615018,560071,G - TC,ACTIVE,786.52
9243316719,6/15/2011,618402,560008,G,TSP_IC,241.03
9243382681,6/17/2011,616665,560032,B,ACTIVE,0
9243382707,6/18/2011,618402,560016,B,ACTIVE,842.7
9243382721,6/18/2011,618381,560029,B,ACTIVE,477.53
9243382725,6/18/2011,614552,560043,B,ACTIVE,0
9243382775,6/19/2011,614553,560048,B,ACTIVE,674.16
9243370934,6/18/2011,620967,560093,B,ACTIVE,224.72
9243374441,6/21/2011,618402,560029,B,ACTIVE,842.7
9243537206,6/22/2011,618381,560092,B,ACTIVE,882.02
9243543207,6/23/2011,615219,560048,B,ACTIVE,617.98
9243382936,6/23/2011,628740,560100,B,ACTIVE,1011.24
9243383095,6/26/2011,615219,560076,B,ACTIVE,617.98
9243543285,6/26/2011,614984,560059,G - TC,ACTIVE,561.8
9243383113,6/26/2011,616856,560042,G - TC,TSP,0
9243543319,6/28/2011,622167,560053,B,ACTIVE,0
9243383268,6/29/2011,618402,560017,B,ACTIVE,842.7
9243383280,6/29/2011,616857,560029,B,ACTIVE,533.71
9243390017,6/29/2011,615219,560061,B,ACTIVE,427.7
9243390039,6/30/2011,618381,560078,B,ACTIVE,477.53
9243390157,6/30/2011,616857,560037,B,ACTIVE,308.99
9243390184,6/30/2011,618381,560008,B,ACTIVE,477.53
9243390210,7/1/2011,624014,560048,S,ACTIVE,3264.62
9243390484,7/5/2011,618402,560005,B,ACTIVE,842.7
9243390514,7/5/2011,625839,560037,B,ACTIVE,617.98
9243390522,7/5/2011,620294,560050,B,ACTIVE,1852.82
9243390646,7/7/2011,618403,560078,B,ACTIVE,1011.24
9243390658,7/7/2011,618402,560076,B,ACTIVE,842.7
9243390711,7/7/2011,619444,560076,B,ACTIVE,1011.24
9243500102,7/8/2011,618403,560076,B,ACTIVE,14.5
9243300619,7/9/2011,618403,560032,B,ACTIVE,14.5
9243301308,7/12/2011,614984,560092,B,ACTIVE,561.8
1402001118,7/11/2011,609602,560068,G - TC,ACTIVE,168.55
1402001135,7/11/2011,609602,560068,G - TC,ACTIVE,775.95
1402001137,7/11/2011,609602,560068,G - TC,ACTIVE,941.67
9243306896,7/14/2011,618402,560040,B,ACTIVE,808.26
9243307420,7/15/2011,620927,560005,B,ACTIVE,842.7
9243307434,7/15/2011,618381,560076,B,ACTIVE,477.53
9243309047,7/16/2011,625054,560037,B,ACTIVE,842.7
9243309113,7/16/2011,618381,560068,B,ACTIVE,760.11
9243309408,7/17/2011,625839,560026,B,ACTIVE,842.7
9243501806,7/17/2011,624014,560048,B,ACTIVE,674.16
9243501815,7/17/2011,624014,560048,B,ACTIVE,674.16
9243501817,7/17/2011,624014,560048,B,ACTIVE,674.16
9243309709,7/18/2011,615018,560071,G - TC,ACTIVE,786.52
9243310350,7/19/2011,618402,560034,B,ACTIVE,842.7
9243502460,7/21/2011,622167,560004,B,ACTIVE,0
9243314901,7/21/2011,618402,560035,B,ACTIVE,842.7
9243321570,7/23/2011,623566,560067,B,ACTIVE,561.8
9243322015,7/23/2011,623566,560067,B,ACTIVE,561.8
9243376847,7/22/2011,628739,560037,B,ACTIVE,842.7
9243325830,7/26/2011,619444,560075,B,TSP_IC,0
9243327496,7/26/2011,618402,560029,B,ACTIVE,842.7
9243305378,7/27/2011,615031,560048,B,ACTIVE,674.16
9243503163,7/28/2011,615031,560041,B,ACTIVE,84.27
9243503237,7/28/2011,615219,560034,B,ACTIVE,617.98
8064560024,7/29/2011,623812,560018,G - TC,ACTIVE,629.21
9243350471,7/29/2011,618402,560048,B,ACTIVE,1067.42
9243338907,7/30/2011,614825,560066,G - TC,ACTIVE,796.63
9243351798,7/30/2011,624014,560048,G,ACTIVE,18625.35
9243351805,7/29/2011,624014,560048,B,ACTIVE,674.16
9243351912,7/31/2011,618401,560029,S,ACTIVE,1460.68
9243352454,7/31/2011,615031,560029,B,ACTIVE,674.16
9243352497,7/31/2011,615219,560043,B,ACTIVE,1108.43
9243353199,8/3/2011,622167,560047,B,ACTIVE,0
9243329621,8/4/2011,622167,560085,B,ACTIVE,0
9243390816,8/7/2011,618401,560012,S,TSP_IC,101.49
9243390817,8/7/2011,618402,560056,B,ACTIVE,842.7
9243391041,8/10/2011,628739,560003,B,ACTIVE,842.7
9243391370,8/10/2011,614825,560066,G - TC,ACTIVE,617.98
9243340009,8/9/2011,625839,560037,B,TSP_IC,842.7
9243391465,8/11/2011,611001,560066,G - TC,ACTIVE,449.44
9243317451,8/12/2011,618402,560075,B,ACTIVE,842.7
9243391520,8/12/2011,615019,560066,B,ACTIVE,674.16
9243001527,8/13/2011,606895,560018,G - TC,ACTIVE,387.09
9243391550,8/13/2011,618402,560076,B,ACTIVE,842.7
9243391573,8/13/2011,628739,560095,B,ACTIVE,842.7
9243391603,8/14/2011,628740,560032,B,ACTIVE,1011.24
9243391606,8/14/2011,614984,560029,B,ACTIVE,1944.95
9243391633,8/14/2011,618402,560033,B,ACTIVE,0
9243505021,8/14/2011,628740,560071,B,ACTIVE,1011.24
9243029499,8/15/2011,615943,560043,B,ACTIVE,1292.14
9243391661,8/14/2011,624014,560048,B,ACTIVE,674.16
9243329783,8/17/2011,614825,560066,G - TC,ACTIVE,617.98
9243319964,8/18/2011,618403,560037,B,ACTIVE,24.46
9243320846,8/18/2011,618403,560037,B,ACTIVE,0
9243505414,8/19/2011,625839,560078,B,ACTIVE,0
9243505478,8/19/2011,618402,560078,B,ACTIVE,84.27
9243391928,8/20/2011,618402,560076,B,ACTIVE,842.7
9243505730,8/20/2011,618403,560050,B,ACTIVE,1011.24
9243392012,8/21/2011,605118,560067,B,ACTIVE,561.8
9243392081,8/22/2011,615032,560047,S,TSP_IC,955.06
9243392120,7/29/2011,614554,560100,G,ACTIVE,505.62
9243392095,7/29/2011,614554,560100,G,ACTIVE,505.62
9243315730,7/29/2011,614554,560100,G,ACTIVE,505.64
9243316075,7/29/2011,614554,560100,G,ACTIVE,505.63
9243317763,7/29/2011,614554,560100,G,ACTIVE,505.63
9243318424,7/29/2011,614554,560100,G,ACTIVE,505.63
9243322178,7/29/2011,614554,560100,G,ACTIVE,505.62
9243344173,7/29/2011,614554,560100,G,ACTIVE,1298.87
9243339381,7/29/2011,614554,560100,G,ACTIVE,505.63
9243392096,7/29/2011,614554,560100,G,ACTIVE,505.62
9243392125,7/29/2011,614554,560100,G,ACTIVE,830.89
9243392113,7/29/2011,614554,560100,G,ACTIVE,505.62
9243505992,8/24/2011,618381,560076,B,ACTIVE,477.53
9243348014,8/24/2011,622167,560076,B,ACTIVE,0
9243369610,8/23/2011,618402,560040,B,ACTIVE,842.7
9243320783,8/25/2011,618381,560004,B,ACTIVE,477.53
9243506440,8/25/2011,616767,560037,B,ACTIVE,0
9243506500,8/25/2011,618402,560005,B,ACTIVE,126.86
9243392642,8/26/2011,628739,560021,B,ACTIVE,842.7
9241044202,8/26/2011,618403,560061,B,ACTIVE,1011.24
9243392815,8/27/2011,618381,560102,B,ACTIVE,477.53
9243392826,8/27/2011,625054,560068,B,ACTIVE,842.7
9243325186,8/29/2011,614985,560029,B,ACTIVE,687.64
9243392988,8/29/2011,622166,560032,B,ACTIVE,0
9243507257,8/30/2011,622167,560043,B,ACTIVE,0
9243469693,8/30/2011,612930,560037,B,ACTIVE,674.16
9243393429,8/31/2011,628739,560081,B,ACTIVE,842.7
9243384723,8/30/2011,618403,560029,B,ACTIVE,1011.24
9243384822,8/30/2011,620235,560034,B,ACTIVE,898.88
9243507891,9/4/2011,625839,560094,B,ACTIVE,842.7
9243315870,9/6/2011,618402,560076,B,ACTIVE,842.7
9243389222,9/6/2011,625054,560037,B,ACTIVE,730.34
9243393679,9/7/2011,618381,560078,B,ACTIVE,477.53
9243508288,9/7/2011,622167,560043,B,ACTIVE,0
9243393717,9/7/2011,618403,560040,B,ACTIVE,532.8
9243393721,9/7/2011,615219,560034,B,ACTIVE,617.98
9243508480,9/8/2011,618402,560084,B,ACTIVE,842.7
9243508572,9/8/2011,618402,560032,B,ACTIVE,842.7
8067139380,9/8/2011,618237,560025,G - TC,ACTIVE,1417.03
8067139383,9/8/2011,618237,560025,G - TC,ACTIVE,595.65
8067139384,9/8/2011,618237,560025,G - TC,ACTIVE,1303.35
8067139399,9/8/2011,618237,560025,G - TC,ACTIVE,2179.02
8067139411,9/8/2011,618237,560025,G - TC,ACTIVE,2802.01
9243393890,9/8/2011,618403,560043,B,ACTIVE,14.5
9243509309,9/11/2011,618402,560002,B,ACTIVE,842.7
9243394043,9/11/2011,616857,560078,B,ACTIVE,308.99
9243394047,9/11/2011,618381,560095,B,ACTIVE,477.53
9243342878,9/11/2011,618402,560076,B,ACTIVE,842.7
9243394089,9/13/2011,618402,560102,B,TSP_IC,601.67
9243394222,9/15/2011,618403,560016,B,ACTIVE,1011.24
9243511123,9/16/2011,618403,560016,B,ACTIVE,1011.24
9243511219,9/16/2011,614985,560037,B,ACTIVE,617.98
9243394416,9/17/2011,618381,560037,B,ACTIVE,508.99
1402001368,9/20/2011,609602,560068,G - TC,ACTIVE,1978.68
1402001380,9/20/2011,609602,560068,G - TC,ACTIVE,447.09
1402001383,9/20/2011,609602,560068,G - TC,ACTIVE,2274.28
1402001363,9/20/2011,609602,560068,G - TC,ACTIVE,3001.7
1402000939,9/20/2011,609602,560068,G - TC,ACTIVE,2248.07
9243387669,9/19/2011,628739,560093,B,ACTIVE,842.7
9243396282,9/21/2011,615031,560030,B,ACTIVE,674.16
9243344270,9/22/2011,618381,560043,B,ACTIVE,500.18
9243396418,9/22/2011,618381,560029,B,ACTIVE,477.53
9243396501,9/23/2011,614984,560036,B,ACTIVE,842.7
9243512339,9/23/2011,618402,560068,B,ACTIVE,0
9243305179,9/23/2011,615019,560066,B,ACTIVE,674.16
9243306045,9/23/2011,615019,560066,B,ACTIVE,674.16
9243313098,9/23/2011,615019,560066,B,ACTIVE,674.16
9243396545,9/23/2011,618402,560076,B,ACTIVE,842.7
8064560048,9/23/2011,624479,560011,G - TC,ACTIVE,337.08
9243396581,9/23/2011,618402,560072,B,ACTIVE,842.7
9243346123,9/23/2011,618402,560076,B,ACTIVE,808.26
9243396621,9/26/2011,612087,560029,G - TC,ACTIVE,880.34
