"","cust_id","act_active_dt","package_id","bill_zip","customer_segment","status","bill_amt"
"3800",9243216946,"8/17/2010",614554,560100,"G","ACTIVE",561.8
"3801",9243216967,"8/17/2010",614554,560100,"G","ACTIVE",561.8
"3802",9243216980,"8/17/2010",614554,560100,"G","ACTIVE",561.8
"3803",9243216983,"8/17/2010",614554,560100,"G","ACTIVE",561.8
"3804",9243216986,"8/17/2010",614554,560100,"G","ACTIVE",616.29
"3805",9243211818,"8/17/2010",612087,560029,"B","ACTIVE",730.34
"3806",9243520438,"8/20/2010",620927,560085,"B","ACTIVE",842.7
"3807",9243411604,"8/21/2010",613295,560077,"B","ACTIVE",842.7
"3808",9243404415,"8/21/2010",614985,560037,"B","ACTIVE",617.98
"3809",9243318303,"8/23/2010",614984,560050,"B","ACTIVE",561.8
"3810",9241950037,"8/14/2010",613260,560066,"G - TC","TSP",758.43
"3811",9243715411,"8/25/2010",609819,560001,"N","ACTIVE",459
"3812",9243715414,"8/25/2010",609819,560001,"N","ACTIVE",223.61
"3813",9243715418,"8/25/2010",609819,560001,"N","ACTIVE",223.62
"3814",9243715424,"8/25/2010",609819,560001,"N","ACTIVE",265.17
"3815",9243245718,"8/26/2010",614958,560100,"B","ACTIVE",730.78
"3816",9243402961,"8/28/2010",619444,560008,"B","ACTIVE",778.65
"3817",9243327678,"8/30/2010",616259,560028,"S","ACTIVE",873.51
"3818",9243412592,"8/31/2010",615031,560004,"B","ACTIVE",730.34
"3819",9243327847,"9/3/2010",618402,560029,"B","ACTIVE",842.7
"3820",9243413148,"9/4/2010",616856,560079,"B","ACTIVE",730.34
"3821",9243701406,"9/5/2010",612091,560095,"S","ACTIVE",1011.24
"3822",8064500455,"9/9/2010",624479,560011,"G - TC","ACTIVE",337.08
"3823",8064500557,"9/9/2010",624479,560011,"G - TC","ACTIVE",337.09
"3824",9241163208,"9/5/2010",625839,560034,"B","ACTIVE",842.7
"3825",9243317974,"9/8/2010",618402,560061,"S","ACTIVE",688.66
"3826",9243409050,"9/9/2010",612318,560089,"B","ACTIVE",1123.6
"3827",9243410020,"9/9/2010",612318,560089,"B","ACTIVE",1123.6
"3828",9243215270,"9/15/2010",615032,560102,"S","ACTIVE",6656.21
"3829",9243516884,"9/16/2010",614825,560076,"S","ACTIVE",617.98
"3830",9243215516,"9/17/2010",616259,560024,"S","ACTIVE",449.44
"3831",9241161732,"9/13/2010",614984,560086,"B","TSP_IC",561.8
"3832",9243408999,"9/18/2010",615032,560029,"S","ACTIVE",955.06
"3833",9243215581,"9/18/2010",620927,560029,"B","ACTIVE",842.7
"3834",9243215719,"9/18/2010",622224,560027,"B","ACTIVE",0
"3835",9243519609,"9/23/2010",608109,560068,"B","ACTIVE",152.23
"3836",9241161892,"9/22/2010",615032,560008,"B","TSP_IC",0
"3837",9243248192,"9/24/2010",613260,560066,"G - TC","ACTIVE",758.43
"3838",9243249463,"9/24/2010",613260,560066,"G - TC","ACTIVE",758.43
"3839",9243207832,"9/25/2010",613260,560066,"G - TC","ACTIVE",758.43
"3840",9243556419,"9/25/2010",613260,560066,"G - TC","ACTIVE",758.43
"3841",9243216410,"9/27/2010",622224,560066,"B","ACTIVE",0
"3842",9243205217,"9/28/2010",612930,560070,"B","ACTIVE",674.16
"3843",9243404171,"9/29/2010",615031,560089,"B","ACTIVE",730.34
"3844",9243411610,"9/30/2010",616259,560065,"B","ACTIVE",473.9
"3845",9243502561,"9/30/2010",612080,560066,"S","ACTIVE",1404.5
"3846",9243313656,"9/30/2010",620345,560103,"G","ACTIVE",617.98
"3847",9243216506,"9/30/2010",616259,560068,"B","ACTIVE",982.2
"3848",9243216534,"9/30/2010",612930,560025,"G","ACTIVE",674.18
"3849",9243416331,"10/4/2010",618402,560091,"S","ACTIVE",842.7
"3850",9243216685,"10/5/2010",616259,560068,"B","ACTIVE",518.3
"3851",9243501653,"10/8/2010",625839,560075,"B","ACTIVE",842.7
"3852",9243411782,"10/8/2010",618402,560082,"S","ACTIVE",1067.42
"3853",9243411879,"10/8/2010",618381,560037,"B","ACTIVE",477.53
"3854",9243412884,"10/8/2010",618402,560079,"S","ACTIVE",1067.42
"3855",9243413685,"10/8/2010",620235,560088,"S","ACTIVE",898.88
"3856",9243208878,"10/8/2010",615037,560008,"B","ACTIVE",785.4
"3857",9243416854,"10/9/2010",618402,560100,"S","ACTIVE",1067.42
"3858",9243416913,"10/9/2010",618402,560036,"S","ACTIVE",1009.44
"3859",9243416990,"10/9/2010",618402,560095,"S","ACTIVE",1067.42
"3860",9243417037,"10/9/2010",614984,560043,"B","ACTIVE",507.42
"3861",9243216761,"10/9/2010",618350,560008,"B","ACTIVE",267.42
"3862",9243328416,"10/9/2010",616700,560001,"G - TC","ACTIVE",758.43
"3863",9243418388,"10/13/2010",619786,560034,"B","ACTIVE",1005.62
"3864",9243217069,"10/13/2010",614554,560029,"G","ACTIVE",561.8
"3865",9243217083,"10/13/2010",614554,560029,"G","ACTIVE",561.8
"3866",9243217093,"10/13/2010",614554,560029,"G","ACTIVE",561.8
"3867",9243217100,"10/13/2010",614554,560029,"G","ACTIVE",561.8
"3868",9243217101,"10/13/2010",614554,560029,"G","ACTIVE",561.8
"3869",9243217108,"10/13/2010",614554,560029,"G","ACTIVE",561.8
"3870",9243217114,"10/13/2010",614554,560029,"G","ACTIVE",561.8
"3871",9243418994,"10/13/2010",612930,560076,"B","ACTIVE",674.16
"3872",9243418995,"10/13/2010",615237,560037,"S","ACTIVE",1011.24
"3873",9243419619,"10/14/2010",618381,560072,"B","ACTIVE",477.53
"3874",9243316409,"10/13/2010",615237,560103,"G","ACTIVE",1011.24
"3875",9243420657,"10/16/2010",628739,560067,"S","ACTIVE",1067.42
"3876",9243217381,"10/19/2010",613260,560066,"G - TC","ACTIVE",758.43
"3877",9243217386,"10/19/2010",613260,560066,"G - TC","ACTIVE",758.43
"3878",9243316271,"10/20/2010",618381,560068,"B","ACTIVE",1016.7
"3879",9243328439,"10/20/2010",620294,560043,"S","ACTIVE",730.34
"3880",9243422511,"10/20/2010",615031,560093,"S","ACTIVE",636.11
"3881",9243422649,"10/21/2010",615032,560038,"B","ACTIVE",955.06
"3882",9243217839,"10/22/2010",619444,560072,"S","ACTIVE",1011.24
"3883",9243201649,"10/25/2010",622224,560043,"B","ACTIVE",0
"3884",9243424145,"10/28/2010",618381,560037,"B","ACTIVE",1022.96
"3885",9243233185,"10/19/2010",613260,560066,"G - TC","ACTIVE",758.43
"3886",9243424153,"10/28/2010",618402,560036,"S","ACTIVE",1056.75
"3887",9243202002,"10/29/2010",618403,560100,"S","ACTIVE",1235.96
"3888",9243233315,"10/29/2010",625839,560087,"S","ACTIVE",842.7
"3889",9243233318,"10/29/2010",618403,560017,"S","ACTIVE",1235.96
"3890",9243524237,"10/30/2010",614984,560048,"B","ACTIVE",561.8
"3891",9241180320,"10/28/2010",614555,560091,"B","ACTIVE",500.56
"3892",9243424405,"10/30/2010",615031,560036,"S","ACTIVE",723.04
"3893",9243424610,"11/4/2010",618402,560078,"S","ACTIVE",1056.75
"3894",9243424700,"11/5/2010",614984,560076,"B","ACTIVE",561.8
"3895",9243328994,"11/5/2010",625054,560029,"S","ACTIVE",907.94
"3896",8366001100,"11/9/2010",603194,580030,"G","ACTIVE",412.36
"3897",8216001100,"11/10/2010",603194,570001,"G","ACTIVE",355.73
"3898",9243424117,"11/11/2010",628739,560079,"B","ACTIVE",1067.42
"3899",9243233441,"11/12/2010",620235,560027,"B","ACTIVE",834.27
"3900",9243425068,"11/13/2010",615031,560010,"B","ACTIVE",0
"3901",9243316534,"11/15/2010",614825,560068,"G","ACTIVE",0
"3902",9243414541,"11/16/2010",618108,560066,"B","ACTIVE",505.62
"3903",9243304998,"11/15/2010",612087,560067,"G","ACTIVE",1903.94
"3904",1402001171,"11/16/2010",608027,560068,"G","ACTIVE",5555.66
"3905",1402001180,"11/16/2010",608027,560068,"G","ACTIVE",2844.74
"3906",9243422948,"11/17/2010",614984,560085,"S","ACTIVE",1948.32
"3907",9243508781,"11/17/2010",614984,560016,"B","ACTIVE",561.8
"3908",9243330219,"11/17/2010",625839,560087,"B","ACTIVE",834.27
"3909",9243425277,"11/18/2010",614984,560025,"S","ACTIVE",898.88
"3910",9243536940,"11/17/2010",620294,583102,"B","ACTIVE",730.34
"3911",9243405385,"11/20/2010",615031,560038,"S","ACTIVE",1436.52
"3912",9243410317,"11/24/2010",628739,560048,"S","ACTIVE",1067.42
"3913",9243330431,"11/25/2010",616259,560093,"G - TC","ACTIVE",449.44
"3914",9243213455,"11/26/2010",614984,560065,"B","ACTIVE",556.18
"3915",9243317455,"11/23/2010",618402,560016,"S","ACTIVE",1067.42
"3916",9243330443,"11/26/2010",618402,560076,"N","ACTIVE",808.26
"3917",9243464669,"11/26/2010",615020,560084,"B","ACTIVE",2202.82
"3918",8064540053,"11/29/2010",12789,560025,"G - TC","ACTIVE",252.82
"3919",8064540057,"11/29/2010",12789,560025,"G - TC","ACTIVE",1698.31
"3920",9243233621,"11/30/2010",618381,560078,"B","ACTIVE",1393.27
"3921",9243204873,"11/30/2010",612446,560050,"S","ACTIVE",955.06
"3922",9243528991,"12/1/2010",618402,560029,"S","ACTIVE",1067.42
"3923",9243426205,"12/8/2010",618402,560076,"S","ACTIVE",1067.42
"3924",18602663040,"12/9/2010",610300,560052,"G","ACTIVE",3370.8
"3925",9243426360,"12/10/2010",615031,560070,"B","OGB",6662.54
"3926",9241182253,"12/9/2010",615031,577004,"B","ACTIVE",730.34
"3927",9243220905,"12/11/2010",620967,560017,"B","OGB",0
"3928",9243206284,"12/11/2010",614984,560102,"B","ACTIVE",561.8
"3929",1402001271,"12/14/2010",609602,560068,"G","ACTIVE",2367.2
"3930",8064500426,"12/14/2010",608120,560024,"S","ACTIVE",780.9
"3931",9243208015,"12/14/2010",615031,573116,"B","ACTIVE",730.34
"3932",9243525030,"12/15/2010",615031,560078,"B","ACTIVE",723.03
"3933",9243331467,"12/17/2010",619199,560103,"G","ACTIVE",617.99
"3934",9243365642,"12/17/2010",615018,560103,"G","ACTIVE",617.98
"3935",9243375646,"12/17/2010",615219,560103,"G","ACTIVE",617.98
"3936",9243331464,"12/17/2010",619199,560103,"G","ACTIVE",617.98
"3937",9243331491,"12/17/2010",619199,560103,"G","ACTIVE",617.98
"3938",9243331533,"12/17/2010",619199,560103,"G","ACTIVE",617.98
"3939",9243331559,"12/17/2010",619199,560103,"G","ACTIVE",617.98
"3940",9243331564,"12/17/2010",619199,560103,"G","ACTIVE",617.98
"3941",9243331579,"12/17/2010",619199,560103,"G","ACTIVE",617.98
"3942",9243339582,"12/17/2010",617232,560103,"G","ACTIVE",1330.34
"3943",9243339587,"12/17/2010",617232,560103,"G","ACTIVE",1757.89
"3944",9243339593,"12/17/2010",617232,560103,"G","ACTIVE",810.65
"3945",9243426781,"12/18/2010",615237,560034,"B","ACTIVE",968.83
"3946",9243300509,"12/22/2010",622039,560094,"B","ACTIVE",674.16
"3947",9243513092,"12/22/2010",618402,560016,"B","ACTIVE",882.77
"3948",9243427455,"12/24/2010",614984,560067,"B","ACTIVE",561.8
"3949",9243329651,"12/28/2010",618402,560079,"S","ACTIVE",1067.42
"3950",9243513374,"12/29/2010",615219,560090,"B","ACTIVE",617.98
"3951",8001000012,"12/29/2010",610724,560103,"G","ACTIVE",2809
"3952",9243226226,"12/30/2010",616259,560068,"B","ACTIVE",612.54
"3953",9243427923,"1/5/2011",614984,560069,"B","ACTIVE",533.71
"3954",9243000810,"1/6/2011",611306,560008,"G","ACTIVE",1404.5
"3955",9243427984,"1/6/2011",618402,560037,"B","ACTIVE",366.07
"3956",9243329753,"1/5/2011",615032,560037,"S","ACTIVE",955.06
"3957",9243226512,"1/8/2011",615031,560034,"B","ACTIVE",730.34
"3958",9243207920,"1/11/2011",612446,560037,"G","ACTIVE",955.06
"3959",9243512300,"1/12/2011",615031,560033,"B","ACTIVE",730.34
"3960",9243424206,"1/12/2011",618403,560037,"S","ACTIVE",1235.96
"3961",9243512271,"1/13/2011",608109,560067,"G","ACTIVE",692.69
"3962",9243513547,"1/13/2011",608109,560067,"G","ACTIVE",2623.02
"3963",8067231111,"1/14/2011",614470,560068,"G - TC","ACTIVE",13483.2
"3964",9243210414,"1/14/2011",615032,560043,"S","ACTIVE",893.44
"3965",9243401873,"1/17/2011",615219,560085,"B","ACTIVE",611.8
"3966",9243424244,"1/18/2011",618402,560016,"S","ACTIVE",1067.42
"3967",9243519505,"1/22/2011",616857,560094,"B","ACTIVE",533.71
"3968",9243503012,"1/22/2011",615032,560095,"S","ACTIVE",955.06
"3969",9243408881,"1/22/2011",618403,560029,"S","ACTIVE",1011.24
"3970",9243234232,"1/25/2011",614790,560016,"B","ACTIVE",405.94
"3971",9243234239,"1/25/2011",618402,560100,"B","ACTIVE",1056.75
"3972",9243230644,"1/21/2011",628740,560008,"N","ACTIVE",1235.96
"3973",9243417054,"1/26/2011",615031,560068,"B","ACTIVE",730.34
"3974",9243622151,"1/27/2011",618582,560078,"G","ACTIVE",910.67
"3975",9243622153,"1/27/2011",618582,560078,"G","ACTIVE",705.06
"3976",9243622154,"1/27/2011",618582,560078,"G","ACTIVE",640.47
"3977",9243622155,"1/27/2011",618582,560078,"G","ACTIVE",520.22
"3978",9243428620,"1/28/2011",615219,560036,"B","ACTIVE",2309
"3979",9243542001,"1/28/2011",614733,560037,"S","ACTIVE",1056.75
"3980",9243428621,"1/28/2011",614984,560001,"B","ACTIVE",561.8
"3981",9243542012,"1/29/2011",614553,560100,"S","ACTIVE",723.03
"3982",9243542015,"1/29/2011",615032,560003,"S","ACTIVE",955.06
"3983",1402001400,"1/29/2011",609602,560068,"G","ACTIVE",752.04
"3984",1402001401,"1/29/2011",609602,560068,"G","ACTIVE",769.53
"3985",1402001402,"1/29/2011",609602,560068,"G","ACTIVE",811.35
"3986",1402001403,"1/29/2011",609602,560068,"G","ACTIVE",1155.15
"3987",1402001404,"1/29/2011",609602,560068,"G","ACTIVE",1148.76
"3988",1402001405,"1/29/2011",609602,560068,"G","ACTIVE",1394.16
"3989",1402001406,"1/29/2011",609602,560068,"G","ACTIVE",263.28
"3990",1402001407,"1/29/2011",609602,560068,"G","ACTIVE",176.97
"3991",1402001408,"1/29/2011",609602,560068,"G","ACTIVE",816.76
"3992",9243495508,"1/31/2011",618105,560059,"B","ACTIVE",276.87
"3993",9243234394,"1/31/2011",615219,560095,"B","ACTIVE",617.98
"3994",9243234521,"2/3/2011",615219,560064,"B","ACTIVE",617.98
"3995",9243503143,"2/3/2011",615219,560070,"B","ACTIVE",1764.76
"3996",9243234531,"2/3/2011",625839,560068,"S","ACTIVE",842.7
"3997",9243505005,"2/4/2011",611582,560008,"S","ACTIVE",1144.65
"3998",9243507754,"2/4/2011",615032,560076,"S","ACTIVE",955.06
"3999",9243180116,"2/7/2011",614984,560070,"B","ACTIVE",561.8
"4000",9243429677,"2/9/2011",618381,560025,"B","ACTIVE",477.53
"4001",9243429441,"2/5/2011",617439,581207,"N","ACTIVE",898.88
"4002",9243429779,"2/10/2011",616259,560061,"S","ACTIVE",1151.69
"4003",9243348783,"2/10/2011",614985,560076,"B","ACTIVE",398.7
"4004",9243526316,"2/17/2011",620967,560030,"B","ACTIVE",444.95
"4005",9243426368,"2/17/2011",615219,560066,"S","TSP",0
"4006",9243234800,"2/17/2011",618381,560032,"B","ACTIVE",431.31
"4007",9243430226,"2/18/2011",614552,560070,"S","ACTIVE",0
"4008",9243234845,"2/18/2011",620235,560024,"S","ACTIVE",898.88
"4009",9243513849,"2/18/2011",615219,560102,"B","ACTIVE",83.43
"4010",9243542111,"2/18/2011",625054,560085,"S","ACTIVE",1056.75
"4011",9243430287,"2/19/2011",616259,560077,"S","ACTIVE",1235.96
"4012",8316451981,"2/21/2011",609776,590016,"G","ACTIVE",505.62
"4013",8316451982,"2/21/2011",609776,590016,"G","ACTIVE",505.62
"4014",8316451983,"2/21/2011",609776,590016,"G","ACTIVE",505.62
"4015",8316451984,"2/21/2011",609776,590016,"G","ACTIVE",505.62
"4016",8316451985,"2/21/2011",609776,590016,"G","ACTIVE",505.62
"4017",8316451986,"2/21/2011",609776,590016,"G","ACTIVE",505.62
"4018",8316451987,"2/21/2011",609776,590016,"G","ACTIVE",505.62
"4019",9243535058,"2/26/2011",616857,560076,"B","ACTIVE",652.96
"4020",9243535064,"2/26/2011",618402,560103,"S","ACTIVE",1067.42
"4021",9243209401,"2/26/2011",616665,560068,"B","ACTIVE",0
"4022",9243413665,"2/27/2011",615031,560037,"B","ACTIVE",674.16
"4023",9243202930,"2/27/2011",615237,560037,"S","ACTIVE",1011.24
"4024",9243419530,"2/28/2011",618403,560068,"S","ACTIVE",1011.24
"4025",9243430946,"2/28/2011",625839,560032,"B","ACTIVE",842.7
"4026",9243235202,"3/1/2011",625839,560076,"S","ACTIVE",842.7
"4027",9243235213,"3/2/2011",615031,560037,"B","TSP_IC",723.03
"4028",9243235225,"3/3/2011",628589,560047,"B","ACTIVE",834.27
"4029",9243205161,"3/6/2011",620294,560016,"S","ACTIVE",1228.71
"4030",9243347003,"3/7/2011",614958,560024,"G - TC","ACTIVE",1914.78
"4031",9243235293,"3/9/2011",616857,560076,"B","ACTIVE",409.06
"4032",9243514045,"3/9/2011",615031,560066,"B","ACTIVE",667.42
"4033",9243347516,"3/9/2011",618057,560071,"G - TC","ACTIVE",786.52
"4034",9243230719,"3/11/2011",618381,560010,"B","ACTIVE",421.35
"4035",8067165800,"3/11/2011",618193,560027,"G","ACTIVE",16854
"4036",9243431895,"3/12/2011",618381,560093,"B","ACTIVE",472.75
"4037",9243365582,"3/12/2011",626478,560042,"G - TC","ACTIVE",730.34
"4038",9243349170,"3/16/2011",613260,560066,"G - TC","ACTIVE",758.43
"4039",9243430692,"3/17/2011",618381,560086,"B","ACTIVE",1484.84
"4040",9243432102,"3/18/2011",618381,560093,"B","ACTIVE",696.07
"4041",9243412875,"3/19/2011",615031,560037,"B","ACTIVE",674.16
"4042",9243416496,"3/26/2011",615219,560037,"B","ACTIVE",617.98
"4043",9243315582,"3/25/2011",620345,560103,"G","ACTIVE",617.98
"4044",9243404029,"3/28/2011",618402,560093,"B","ACTIVE",834.27
"4045",9243209352,"3/30/2011",618403,560003,"S","ACTIVE",1011.24
"4046",9243432586,"3/30/2011",618403,560072,"S","ACTIVE",1011.24
"4047",9243368780,"3/31/2011",614985,560075,"B","ACTIVE",617.98
"4048",9243432700,"3/31/2011",618381,560062,"B","ACTIVE",1155.06
"4049",9243432758,"3/31/2011",618402,560037,"B","ACTIVE",842.7
"4050",9243432771,"3/31/2011",618403,560068,"S","ACTIVE",1011.24
"4051",9243378265,"3/31/2011",619028,560095,"G","ACTIVE",730.34
"4052",9243432921,"4/3/2011",614552,560015,"S","ACTIVE",898.88
"4053",9243206325,"4/3/2011",618381,560034,"B","ACTIVE",477.53
"4054",8067451000,"3/7/2011",620148,560008,"G","ACTIVE",8427
"4055",8065390063,"4/6/2011",614889,560027,"G","TSP_IC",177.61
"4056",9243430111,"4/7/2011",618402,560061,"B","ACTIVE",842.7
"4057",9243227151,"4/7/2011",618403,560076,"S","ACTIVE",1011.24
"4058",9243235389,"4/8/2011",614552,560032,"S","ACTIVE",898.88
"4059",9243520222,"4/8/2011",618402,560079,"B","ACTIVE",842.7
"4060",9243433262,"4/9/2011",614985,560078,"B","ACTIVE",0
"4061",9243200437,"4/9/2011",614555,560003,"B","ACTIVE",114.16
"4062",9243235431,"4/9/2011",625054,560037,"S","ACTIVE",1011.24
"4063",8065467112,"4/11/2011",609801,560070,"S","ACTIVE",309
"4064",8246450510,"4/12/2011",12410,575001,"G - TC","ACTIVE",3482.38
"4065",9243433513,"4/12/2011",616857,560005,"B","ACTIVE",305.9
"4066",9243235526,"4/13/2011",615031,560066,"B","ACTIVE",674.16
"4067",9243433546,"4/13/2011",628740,560003,"B","ACTIVE",1011.24
"4068",9243002062,"4/13/2011",615018,560071,"G - TC","ACTIVE",4880.92
"4069",9243433753,"4/14/2011",616259,560037,"B","ACTIVE",826.4
"4070",9243323364,"4/14/2011",614958,590016,"G - TC","ACTIVE",279.78
"4071",9243334206,"4/14/2011",616259,560100,"B","ACTIVE",449.44
"4072",9243433884,"4/15/2011",616857,560020,"B","ACTIVE",1472.48
"4073",9243235653,"4/15/2011",628739,560037,"B","ACTIVE",842.7
"4074",9243433950,"4/15/2011",614552,560013,"B","ACTIVE",782.89
"4075",9243434072,"4/16/2011",614984,560005,"B","ACTIVE",561.8
"4076",9243434262,"4/16/2011",615219,560035,"B","ACTIVE",611.8
"4077",9243434997,"4/20/2011",627930,560094,"B","ACTIVE",0
"4078",9243343952,"4/20/2011",615019,560066,"B","ACTIVE",674.16
"4079",9243235949,"4/22/2011",618403,560070,"B","ACTIVE",1011.24
"4080",9243435546,"4/22/2011",628739,560095,"B","ACTIVE",842.7
"4081",8064510712,"4/23/2011",12789,560034,"S","ACTIVE",1119.11
"4082",9243612102,"4/23/2011",618902,560008,"G","ACTIVE",1545.61
"4083",9243612103,"4/23/2011",618902,560008,"G","ACTIVE",1766.71
"4084",9243329150,"4/22/2011",624947,560045,"G","ACTIVE",561.8
"4085",9243326453,"4/23/2011",621472,560076,"G","ACTIVE",842.7
"4086",9243410267,"4/26/2011",618402,560016,"B","ACTIVE",834.27
"4087",9243236027,"4/27/2011",616259,560092,"B","ACTIVE",628.85
"4088",9243430348,"4/27/2011",625054,560008,"B","ACTIVE",674.16
"4089",9243436094,"4/27/2011",625054,560068,"B","ACTIVE",674.16
"4090",9243715332,"4/27/2011",613149,560052,"G","ACTIVE",589.89
"4091",9243356498,"4/27/2011",626478,560100,"G - TC","ACTIVE",730.34
"4092",9243434626,"4/28/2011",625054,560057,"S","ACTIVE",730.34
"4093",9243434656,"4/28/2011",618402,560008,"B","ACTIVE",842.7
"4094",9243236088,"4/28/2011",620294,560085,"B","ACTIVE",898.88
"4095",9243710810,"11/16/2011",624325,560066,"G","ACTIVE",561.8
"4096",9243103981,"4/30/2011",624325,560066,"G","ACTIVE",561.8
"4097",9243332814,"4/30/2011",624325,560066,"G","ACTIVE",561.8
"4098",9243337632,"4/30/2011",624325,560066,"G","ACTIVE",561.8
"4099",9243346637,"4/30/2011",624325,560066,"G","ACTIVE",561.8
"4100",9243347514,"4/30/2011",624325,560066,"G","ACTIVE",561.8
"4101",9243349885,"4/30/2011",624325,560066,"G","ACTIVE",561.8
"4102",9243357446,"4/30/2011",620232,560066,"G","ACTIVE",561.8
"4103",9243361773,"4/30/2011",620232,560066,"G","ACTIVE",561.8
"4104",9243363043,"4/30/2011",620232,560066,"G","ACTIVE",561.8
"4105",9243382761,"4/30/2011",624325,560066,"G","ACTIVE",561.8
"4106",9243502097,"4/30/2011",624325,560066,"G","ACTIVE",561.8
"4107",9243717334,"4/30/2011",620232,560066,"G","ACTIVE",561.8
"4108",9243205045,"5/2/2011",622167,560034,"B","ACTIVE",0
"4109",9243535534,"5/4/2011",618381,560068,"B","ACTIVE",477.53
"4110",8066142075,"5/5/2011",620835,560078,"G","ACTIVE",112.36
"4111",8066142114,"5/5/2011",620835,560078,"G","ACTIVE",122.25
"4112",8066142120,"5/5/2011",620835,560078,"G","ACTIVE",112.36
"4113",8066142163,"5/5/2011",620835,560078,"G","ACTIVE",112.36
"4114",8066142079,"3/26/2011",620835,560078,"G","ACTIVE",304.66
"4115",8066142084,"3/26/2011",620835,560078,"G","ACTIVE",112.36
"4116",8066142087,"3/26/2011",620835,560078,"G","ACTIVE",112.36
"4117",8066142089,"3/26/2011",620835,560078,"G","ACTIVE",112.36
"4118",8066142091,"3/26/2011",620835,560078,"G","ACTIVE",112.36
"4119",8066142094,"3/26/2011",620835,560078,"G","ACTIVE",112.36
"4120",8066142115,"3/26/2011",620835,560078,"G","ACTIVE",112.36
"4121",8066142119,"3/26/2011",620835,560078,"G","ACTIVE",112.36
"4122",9243375930,"5/6/2011",608109,560067,"S","ACTIVE",1427.53
"4123",9243534198,"5/7/2011",615031,560079,"B","ACTIVE",1173.6
"4124",9243542190,"5/7/2011",618381,560034,"B","ACTIVE",472.75
"4125",1402001202,"5/7/2011",608027,560068,"G","ACTIVE",3296.43
"4126",1402001203,"5/7/2011",608027,560068,"G","ACTIVE",4486.54
"4127",1402001204,"5/7/2011",608027,560068,"G","ACTIVE",4860.01
"4128",1402001205,"5/7/2011",608027,560068,"G","ACTIVE",3639.68
"4129",1402001206,"5/7/2011",608027,560068,"G","ACTIVE",3983.28
"4130",1402001218,"5/7/2011",608027,560068,"G","ACTIVE",3795.53
"4131",9243541857,"5/11/2011",618381,560054,"B","ACTIVE",252.81
"4132",9243542368,"5/12/2011",618402,560092,"B","TSP_IC",16.31
"4133",9243542372,"5/12/2011",618381,560076,"B","ACTIVE",252.81
"4134",9243542381,"5/12/2011",618402,560086,"B","ACTIVE",395.06
"4135",9243542397,"5/13/2011",618403,560076,"B","ACTIVE",1011.24
"4136",9243523926,"5/13/2011",618402,560044,"B","ACTIVE",842.7
"4137",9243542412,"5/13/2011",618402,560071,"B","ACTIVE",842.7
"4138",9243114278,"5/13/2011",615019,560066,"B","ACTIVE",674.16
"4139",9243114285,"5/13/2011",615019,560066,"B","ACTIVE",674.16
"4140",9243542437,"5/14/2011",618402,560037,"B","ACTIVE",842.7
"4141",9243542443,"5/14/2011",620927,560093,"B","ACTIVE",407.76
"4142",9243542526,"5/15/2011",618402,560083,"B","ACTIVE",842.7
"4143",9243529633,"5/17/2011",615219,560040,"B","OGB",2501.81
"4144",9243333964,"5/14/2011",618381,560095,"B","ACTIVE",477.53
"4145",9243537305,"5/17/2011",614984,560100,"B","ACTIVE",416.83
"4146",9242202029,"5/18/2011",610986,560066,"G - TC","ACTIVE",898.88
"4147",9243542584,"5/19/2011",614552,560034,"B","ACTIVE",898.88
"4148",9243542653,"5/20/2011",622167,560040,"B","ACTIVE",0
"4149",9243542665,"5/21/2011",618381,560067,"B","ACTIVE",477.53
"4150",9243542705,"5/21/2011",615219,560076,"B","ACTIVE",617.98
"4151",9243540985,"5/26/2011",628739,560029,"B","ACTIVE",842.7
"4152",9243542720,"5/26/2011",616857,560069,"S","ACTIVE",533.71
"4153",9243542736,"5/26/2011",618108,560100,"B","ACTIVE",280.9
"4154",9243542807,"5/27/2011",618402,560035,"B","ACTIVE",842.7
"4155",9243378281,"5/27/2011",622167,560053,"B","ACTIVE",0
"4156",9243542835,"5/28/2011",615450,560100,"B","ACTIVE",786.52
"4157",9243532278,"5/28/2011",614984,560017,"B","ACTIVE",561.8
"4158",9243542882,"5/29/2011",618402,560054,"B","ACTIVE",842.7
"4159",9243529635,"5/29/2011",617050,560029,"B","ACTIVE",1004.5
"4160",9243536094,"5/30/2011",622166,560004,"B","ACTIVE",0
"4161",9243542952,"5/31/2011",614552,560040,"B","TSP_IC",869.88
"4162",9243543017,"5/31/2011",616857,560032,"B","ACTIVE",308.99
"4163",9243543064,"6/3/2011",618381,560043,"B","ACTIVE",477.53
"4164",9243543082,"6/3/2011",618403,560076,"B","ACTIVE",1011.24
"4165",9243343296,"6/3/2011",622167,560076,"B","ACTIVE",0
"4166",9243543099,"6/3/2011",618402,570017,"B","TSP_IC",842.7
"4167",9243543101,"6/3/2011",628739,570017,"B","ACTIVE",842.7
"4168",9243346713,"6/3/2011",628739,560076,"B","ACTIVE",842.7
"4169",9243378474,"6/4/2011",620294,560064,"B","ACTIVE",808.26
"4170",9243002615,"6/3/2011",618402,560001,"G","ACTIVE",842.7
"4171",9243004682,"6/3/2011",618402,560001,"G","ACTIVE",842.7
"4172",9243005575,"6/3/2011",618402,560001,"G","ACTIVE",842.7
"4173",9243005597,"6/3/2011",618402,560001,"G","ACTIVE",842.7
