comp_id,month,incident,cust_id,sla status new,incident type,type,severity
315860665,12-Jul,7/1/2012,9243583975,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860667,12-Jul,7/1/2012,9243583976,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860671,12-Jul,7/1/2012,9243583977,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860673,12-Jul,7/1/2012,9243583978,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860679,12-Jul,7/1/2012,9243583979,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860681,12-Jul,7/1/2012,9243583980,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860685,12-Jul,7/1/2012,9243583981,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860689,12-Jul,7/1/2012,9243583982,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860691,12-Jul,7/1/2012,9243583983,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860693,12-Jul,7/1/2012,9243583984,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860695,12-Jul,7/1/2012,9243583985,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860697,12-Jul,7/1/2012,9243583986,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860699,12-Jul,7/1/2012,9243583988,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860703,12-Jul,7/1/2012,9243583991,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860707,12-Jul,7/1/2012,9243583987,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860709,12-Jul,7/1/2012,9243583989,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860711,12-Jul,7/1/2012,9243583990,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860713,12-Jul,7/1/2012,9243583992,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860721,12-Jul,7/1/2012,9243583993,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860723,12-Jul,7/1/2012,9243583994,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860725,12-Jul,7/1/2012,9243583995,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860727,12-Jul,7/1/2012,9243583996,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860733,12-Jul,7/1/2012,9243583997,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860737,12-Jul,7/1/2012,9243583998,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860741,12-Jul,7/1/2012,9243584001,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860745,12-Jul,7/1/2012,9243584010,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860747,12-Jul,7/1/2012,9243584002,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860749,12-Jul,7/1/2012,9243584005,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860751,12-Jul,7/1/2012,9243584004,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860753,12-Jul,7/1/2012,9243584006,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860755,12-Jul,7/1/2012,9243584003,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860757,12-Jul,7/1/2012,9243584009,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860759,12-Jul,7/1/2012,9243584011,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860761,12-Jul,7/1/2012,9243584008,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860765,12-Jul,7/1/2012,9243584012,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860767,12-Jul,7/1/2012,9243584014,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860771,12-Jul,7/1/2012,9243584015,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860773,12-Jul,7/1/2012,9243584017,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860775,12-Jul,7/1/2012,9243584013,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860777,12-Jul,7/1/2012,9243584016,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860779,12-Jul,7/1/2012,9243584018,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860781,12-Jul,7/1/2012,9243584020,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
315860783,12-Jul,7/1/2012,9243584019,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316014463,12-Jul,7/2/2012,9243234973,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316104177,12-Jul,7/3/2012,9243346166,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316111225,12-Jul,7/3/2012,9243716237,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316116027,12-Jul,7/3/2012,9243716143,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316116419,12-Jul,7/3/2012,9243716202,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316116715,12-Jul,7/3/2012,9243716239,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316273773,12-Jul,7/4/2012,9243341202,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316274209,12-Jul,7/4/2012,9243341203,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316274213,12-Jul,7/4/2012,9243341204,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316392915,12-Jul,7/5/2012,9243390070,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,Low
316401909,12-Jul,7/5/2012,9243204968,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316401945,12-Jul,7/5/2012,9243204969,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316402135,12-Jul,7/5/2012,9243265379,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316374243,12-Jul,7/5/2012,9243142684,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316374547,12-Jul,7/5/2012,9243348734,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316374791,12-Jul,7/5/2012,9243141914,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316399927,12-Jul,7/5/2012,9243203964,ClosedIN SLA,Cancellation Request,VAS-OTHERS,Low
316588149,12-Jul,7/6/2012,9243715526,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316589499,12-Jul,7/6/2012,9243562572,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
316508781,12-Jul,7/6/2012,9243583305,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
316858771,12-Jul,7/9/2012,9243355619,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316858993,12-Jul,7/9/2012,9243355881,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
316859409,12-Jul,7/9/2012,9243356102,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317003669,12-Jul,7/10/2012,9243398065,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317027241,12-Jul,7/10/2012,9243539805,ClosedIN SLA,Cancellation Request,VAS-OTHERS,High
317168291,12-Jul,7/11/2012,9243234940,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317338929,12-Jul,7/12/2012,9243101309,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317378775,12-Jul,7/12/2012,9243716251,ClosedIN SLA,Barring/Unbarring,VAS-OTHERS,High
317312939,12-Jul,7/12/2012,9243559789,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317312941,12-Jul,7/12/2012,9243559796,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317312947,12-Jul,7/12/2012,9243559850,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317312953,12-Jul,7/12/2012,9243559812,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317312959,12-Jul,7/12/2012,9243559785,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313055,12-Jul,7/12/2012,9243553950,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313059,12-Jul,7/12/2012,9243557331,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313061,12-Jul,7/12/2012,9243557025,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313065,12-Jul,7/12/2012,9243556590,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313073,12-Jul,7/12/2012,9243557188,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313079,12-Jul,7/12/2012,9243557359,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313083,12-Jul,7/12/2012,9243555362,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313091,12-Jul,7/12/2012,9243558819,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313097,12-Jul,7/12/2012,9243559643,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313105,12-Jul,7/12/2012,9243556331,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313115,12-Jul,7/12/2012,9243559008,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313117,12-Jul,7/12/2012,9243559020,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313125,12-Jul,7/12/2012,9243557552,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313129,12-Jul,7/12/2012,9243558664,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313131,12-Jul,7/12/2012,9243558661,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313137,12-Jul,7/12/2012,9243557273,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313139,12-Jul,7/12/2012,9243557022,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313149,12-Jul,7/12/2012,9243555357,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313151,12-Jul,7/12/2012,9243553890,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313157,12-Jul,7/12/2012,9243559650,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313165,12-Jul,7/12/2012,9243559779,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313171,12-Jul,7/12/2012,9243559920,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313183,12-Jul,7/12/2012,9243559721,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313189,12-Jul,7/12/2012,9243559925,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313195,12-Jul,7/12/2012,9243559703,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313197,12-Jul,7/12/2012,9243553218,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313203,12-Jul,7/12/2012,9243559909,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313213,12-Jul,7/12/2012,9243559936,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313217,12-Jul,7/12/2012,9243553606,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313227,12-Jul,7/12/2012,9243557218,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313231,12-Jul,7/12/2012,9243557008,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313239,12-Jul,7/12/2012,9243560260,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313251,12-Jul,7/12/2012,9243560654,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313257,12-Jul,7/12/2012,9243560956,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313271,12-Jul,7/12/2012,9243561063,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313277,12-Jul,7/12/2012,9243561114,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313281,12-Jul,7/12/2012,9243561126,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313291,12-Jul,7/12/2012,9243561128,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313295,12-Jul,7/12/2012,9243561191,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313299,12-Jul,7/12/2012,9243561220,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313303,12-Jul,7/12/2012,9243561322,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313311,12-Jul,7/12/2012,9243561334,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313313,12-Jul,7/12/2012,9243561356,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313319,12-Jul,7/12/2012,9243561667,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313357,12-Jul,7/12/2012,9243561668,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313367,12-Jul,7/12/2012,9243561871,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313393,12-Jul,7/12/2012,9243563039,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313395,12-Jul,7/12/2012,9243580444,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313401,12-Jul,7/12/2012,9243584239,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313405,12-Jul,7/12/2012,9243584270,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313425,12-Jul,7/12/2012,9243584310,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313431,12-Jul,7/12/2012,9243584347,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313439,12-Jul,7/12/2012,9243584348,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313445,12-Jul,7/12/2012,9243584349,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313453,12-Jul,7/12/2012,9243584350,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313459,12-Jul,7/12/2012,9243584351,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313469,12-Jul,7/12/2012,9243584352,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313477,12-Jul,7/12/2012,9243584354,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313483,12-Jul,7/12/2012,9243584355,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313485,12-Jul,7/12/2012,9243584356,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313491,12-Jul,7/12/2012,9243584357,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313501,12-Jul,7/12/2012,9243584358,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313507,12-Jul,7/12/2012,9243584359,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313533,12-Jul,7/12/2012,9243584360,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313553,12-Jul,7/12/2012,9243584361,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313571,12-Jul,7/12/2012,9243584362,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313591,12-Jul,7/12/2012,9243584363,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313605,12-Jul,7/12/2012,9243584364,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313611,12-Jul,7/12/2012,9243584365,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313623,12-Jul,7/12/2012,9243553978,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313633,12-Jul,7/12/2012,9243557181,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313637,12-Jul,7/12/2012,9243556499,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313641,12-Jul,7/12/2012,9243556370,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313645,12-Jul,7/12/2012,9243556297,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313661,12-Jul,7/12/2012,9243584370,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313667,12-Jul,7/12/2012,9243584366,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313671,12-Jul,7/12/2012,9243584367,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313677,12-Jul,7/12/2012,9243584368,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313683,12-Jul,7/12/2012,9243584369,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313691,12-Jul,7/12/2012,9243584371,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313695,12-Jul,7/12/2012,9243584372,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313701,12-Jul,7/12/2012,9243584373,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313703,12-Jul,7/12/2012,9243584374,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313707,12-Jul,7/12/2012,9243584375,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313713,12-Jul,7/12/2012,9243584378,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313715,12-Jul,7/12/2012,9243584376,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313721,12-Jul,7/12/2012,9243584377,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313733,12-Jul,7/12/2012,9243584381,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313741,12-Jul,7/12/2012,9243584382,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313747,12-Jul,7/12/2012,9243584380,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313769,12-Jul,7/12/2012,9243559910,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313793,12-Jul,7/12/2012,9243559684,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317313795,12-Jul,7/12/2012,9243556183,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317314405,12-Jul,7/12/2012,9243559701,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317314623,12-Jul,7/12/2012,9243584379,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317315975,12-Jul,7/12/2012,9243584385,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317315981,12-Jul,7/12/2012,9243584387,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317315991,12-Jul,7/12/2012,9243584388,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317315995,12-Jul,7/12/2012,9243584393,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317315999,12-Jul,7/12/2012,9243584396,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316005,12-Jul,7/12/2012,9243584397,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316007,12-Jul,7/12/2012,9243584404,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316017,12-Jul,7/12/2012,9243584383,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316021,12-Jul,7/12/2012,9243584384,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316027,12-Jul,7/12/2012,9243584386,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316039,12-Jul,7/12/2012,9243584389,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316045,12-Jul,7/12/2012,9243584390,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316051,12-Jul,7/12/2012,9243584391,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316057,12-Jul,7/12/2012,9243584392,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316061,12-Jul,7/12/2012,9243584394,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316067,12-Jul,7/12/2012,9243584395,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316073,12-Jul,7/12/2012,9243584398,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316077,12-Jul,7/12/2012,9243584399,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316079,12-Jul,7/12/2012,9243584401,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316087,12-Jul,7/12/2012,9243584402,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316093,12-Jul,7/12/2012,9243584403,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316095,12-Jul,7/12/2012,9243584405,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316101,12-Jul,7/12/2012,9243584406,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316107,12-Jul,7/12/2012,9243584407,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316117,12-Jul,7/12/2012,9243584408,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316121,12-Jul,7/12/2012,9243584409,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316131,12-Jul,7/12/2012,9243584410,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316133,12-Jul,7/12/2012,9243584412,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316145,12-Jul,7/12/2012,9243584413,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316151,12-Jul,7/12/2012,9243584414,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316161,12-Jul,7/12/2012,9243584415,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316167,12-Jul,7/12/2012,9243584416,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316177,12-Jul,7/12/2012,9243584417,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316185,12-Jul,7/12/2012,9243584418,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316187,12-Jul,7/12/2012,9243584419,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316193,12-Jul,7/12/2012,9243584420,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316203,12-Jul,7/12/2012,9243584421,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316207,12-Jul,7/12/2012,9243584423,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316209,12-Jul,7/12/2012,9243584424,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316237,12-Jul,7/12/2012,9243584427,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316239,12-Jul,7/12/2012,9243584426,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316241,12-Jul,7/12/2012,9243584428,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316255,12-Jul,7/12/2012,9243584429,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316265,12-Jul,7/12/2012,9243584430,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316527,12-Jul,7/12/2012,9243584431,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316537,12-Jul,7/12/2012,9243584432,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316547,12-Jul,7/12/2012,9243584434,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316551,12-Jul,7/12/2012,9243584435,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316557,12-Jul,7/12/2012,9243584436,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316695,12-Jul,7/12/2012,9243584437,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316697,12-Jul,7/12/2012,9243584440,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316707,12-Jul,7/12/2012,9243584439,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316711,12-Jul,7/12/2012,9243584438,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316713,12-Jul,7/12/2012,9243584441,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316717,12-Jul,7/12/2012,9243584442,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316723,12-Jul,7/12/2012,9243584443,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316727,12-Jul,7/12/2012,9243584445,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316739,12-Jul,7/12/2012,9243584447,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316741,12-Jul,7/12/2012,9243584446,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316747,12-Jul,7/12/2012,9243584448,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316749,12-Jul,7/12/2012,9243584449,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316751,12-Jul,7/12/2012,9243584451,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316755,12-Jul,7/12/2012,9243584450,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316757,12-Jul,7/12/2012,9243584452,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316763,12-Jul,7/12/2012,9243584453,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316773,12-Jul,7/12/2012,9243584454,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316781,12-Jul,7/12/2012,9243584456,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316783,12-Jul,7/12/2012,9243584457,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316785,12-Jul,7/12/2012,9243584458,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316795,12-Jul,7/12/2012,9243584459,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316807,12-Jul,7/12/2012,9243584460,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316817,12-Jul,7/12/2012,9243584461,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316823,12-Jul,7/12/2012,9243584462,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316827,12-Jul,7/12/2012,9243584463,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316831,12-Jul,7/12/2012,9243584464,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316835,12-Jul,7/12/2012,9243584465,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316841,12-Jul,7/12/2012,9243584467,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316845,12-Jul,7/12/2012,9243584468,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316853,12-Jul,7/12/2012,9243584469,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316855,12-Jul,7/12/2012,9243584470,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316861,12-Jul,7/12/2012,9243584471,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316865,12-Jul,7/12/2012,9243584472,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316873,12-Jul,7/12/2012,9243584473,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316879,12-Jul,7/12/2012,9243584475,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316881,12-Jul,7/12/2012,9243584478,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316887,12-Jul,7/12/2012,9243584476,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316901,12-Jul,7/12/2012,9243584479,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316911,12-Jul,7/12/2012,9243584480,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316921,12-Jul,7/12/2012,9243584481,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316923,12-Jul,7/12/2012,9243584482,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316929,12-Jul,7/12/2012,9243584483,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316937,12-Jul,7/12/2012,9243584484,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316955,12-Jul,7/12/2012,9243584486,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316963,12-Jul,7/12/2012,9243584487,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316965,12-Jul,7/12/2012,9243584489,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316971,12-Jul,7/12/2012,9243584490,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316981,12-Jul,7/12/2012,9243584491,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317316983,12-Jul,7/12/2012,9243584492,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317317341,12-Jul,7/12/2012,9243584425,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317318045,12-Jul,7/12/2012,9243584493,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
317318053,12-Jul,7/12/2012,9243584494,ClosedIN SLA,Customer Communication,VAS-OTHERS,High
