active_cust,income,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
1,1709,66,4,0,0,34,1,87
1,1702,67,4,0,0,50,1,87
1,1702,67,4,0,0,49,1,87
0,1707,66,4,0,0,50,1,87
0,1703,66,4,0,0,38,1,87
0,1705,67,4,0,0,36,1,86
1,1689,68,4,0,0,40,1,87
1,1706,67,4,0,0,45,1,87
1,1717,65,4,0,0,48,1,87
1,1702,67,3,0,0,32,1,87
1,1700,67,3,0,0,32,1,87
1,1734,64,3,0,0,47,1,87
1,1730,63,4,0,0,50,1,87
1,1732,63,4,0,0,33,1,87
1,1735,63,4,0,0,47,1,87
1,1734,63,4,0,0,31,1,87
1,1737,62,4,0,0,40,1,87
1,1757,60,4,0,0,32,1,87
1,1760,60,3,0,0,48,1,87
1,1778,58,4,0,0,35,1,86
1,1822,55,4,0,0,34,1,86
1,1821,54,4,0,0,47,1,86
1,1816,54,4,0,0,41,1,87
1,1815,55,4,0,0,39,1,87
1,1816,54,4,0,0,32,1,87
1,1818,55,4,0,0,32,1,87
1,1801,56,4,0,0,37,1,87
1,1814,54,3,0,0,33,1,86
1,1825,54,4,0,0,45,1,86
1,1790,56,4,0,0,34,1,86
1,1793,57,4,0,0,48,1,86
1,1794,56,4,0,0,39,1,86
1,1796,57,4,0,0,35,1,86
1,1841,52,4,0,0,36,1,86
1,1849,52,4,0,0,39,1,86
1,1849,52,4,0,0,46,1,86
1,1864,50,4,0,0,48,1,86
1,1867,51,4,0,0,41,1,86
0,1857,51,4,0,0,42,1,86
1,1851,51,4,0,0,46,1,86
1,1851,51,4,0,0,49,1,86
1,1862,50,4,0,0,44,1,86
1,1834,53,4,0,0,39,1,86
1,1852,51,4,0,0,46,1,86
1,1826,54,4,0,0,36,1,86
1,1803,55,4,0,0,40,1,86
1,1785,58,4,0,0,31,1,86
1,1782,58,4,0,0,35,1,86
1,1778,58,4,0,0,46,1,86
1,1786,58,4,0,0,39,1,86
1,1742,63,4,0,0,34,1,86
1,1778,58,4,0,0,34,1,86
1,1878,50,4,0,0,39,1,86
1,1878,49,4,0,0,51,1,86
1,1842,52,4,0,0,35,1,86
1,1841,53,4,0,0,46,1,86
1,1836,53,4,0,0,36,1,86
1,1845,52,4,0,0,45,1,86
1,1838,52,4,0,0,52,1,86
1,1844,52,4,0,0,38,1,86
1,1790,57,4,0,0,49,1,86
1,1795,57,4,0,0,33,1,86
1,1824,54,4,0,0,32,1,85
1,1825,54,4,0,0,47,1,85
1,1855,51,4,0,0,50,1,85
1,1861,51,4,0,0,36,1,85
1,1925,45,4,0,0,31,1,85
1,1934,45,4,0,0,34,1,85
1,1882,49,4,0,0,47,1,86
1,1894,48,4,0,0,38,1,85
1,1874,50,4,0,0,44,1,85
1,1818,54,4,0,0,39,1,85
1,1825,54,4,0,0,49,1,86
1,1818,54,4,0,0,37,1,86
1,1766,59,4,0,0,38,1,86
1,1762,59,4,0,0,45,1,86
1,1782,58,4,0,0,44,1,85
1,1782,57,4,0,0,30,1,85
1,1787,58,4,0,0,31,1,85
1,1782,58,4,0,0,34,1,85
1,1857,51,4,0,0,36,1,85
1,2013,40,4,0,0,39,1,85
1,2034,39,4,0,0,34,1,85
1,2026,39,4,0,0,46,1,85
1,1985,42,4,0,0,30,1,85
1,1980,42,4,0,0,47,1,85
1,1977,42,4,0,0,32,1,85
1,1986,41,4,0,0,43,1,85
1,1939,44,4,0,0,45,1,85
1,1940,45,4,0,0,51,1,85
1,1943,45,4,0,0,38,1,85
1,1924,46,4,0,0,50,1,85
1,1834,53,4,0,0,45,1,85
1,1836,53,4,0,0,33,1,85
1,1811,55,4,0,0,43,1,85
1,1815,55,4,0,0,39,1,85
1,1817,54,4,0,0,43,1,85
1,1817,55,4,0,0,33,1,85
1,1813,54,4,0,0,47,1,85
1,1819,54,4,0,0,42,1,85
1,1820,54,4,0,0,47,1,85
1,1833,52,4,0,0,39,1,85
1,1893,49,4,0,0,51,1,85
1,1850,52,4,0,0,48,1,85
1,1933,45,4,0,0,48,1,85
1,1933,45,4,0,0,32,1,85
1,1895,48,4,0,0,40,1,85
1,1870,50,4,0,0,39,1,85
1,1862,51,4,0,0,35,1,85
1,1872,49,4,0,0,47,1,85
1,1898,48,4,0,0,45,1,85
1,1843,52,4,0,0,39,1,85
1,1844,52,4,0,0,48,1,85
1,1821,55,4,0,0,31,1,85
1,1821,54,4,0,0,38,1,85
1,1823,54,4,0,0,33,1,85
1,1821,54,4,0,0,36,1,85
1,1817,55,4,0,0,52,1,85
1,1821,55,4,0,0,32,1,85
1,1813,55,4,0,0,34,1,85
1,1838,53,4,0,0,45,1,85
1,1836,53,4,0,0,41,1,85
1,1809,55,4,0,0,51,1,85
1,1801,56,4,0,0,48,1,85
1,1802,55,4,0,0,33,1,85
1,1806,55,4,0,0,32,1,85
1,1808,55,4,0,0,39,1,85
1,1799,56,4,0,0,50,1,85
1,1780,59,4,0,0,53,1,85
1,1774,58,4,0,0,52,1,85
1,1779,58,4,0,0,34,1,85
1,1792,57,4,0,0,32,1,85
1,1819,54,4,0,0,50,1,85
1,1826,54,4,0,0,36,1,85
1,1806,55,4,0,0,43,1,84
1,1808,55,4,0,0,45,1,84
1,1841,52,4,0,0,47,1,84
1,1837,52,4,0,0,41,1,84
1,1842,52,4,0,0,45,1,84
1,1902,47,4,0,0,36,1,84
1,1893,48,4,0,0,47,1,84
1,1900,47,4,0,0,30,1,84
1,1903,48,4,0,0,33,1,84
1,1857,52,4,0,0,34,1,84
1,1906,48,4,0,0,51,1,84
1,1906,47,4,0,0,41,1,84
1,1942,45,4,0,0,39,1,84
1,1945,44,4,0,0,30,1,84
1,1944,45,4,0,0,30,1,84
1,1864,51,4,0,0,36,1,84
1,1876,49,4,0,0,53,1,84
1,1876,50,4,0,0,52,1,84
1,1872,49,4,0,0,44,1,84
1,1851,51,4,0,0,30,1,84
1,1847,51,4,0,0,33,1,84
1,1853,51,4,0,0,40,1,84
1,1850,52,4,0,0,39,1,84
1,1851,51,4,0,0,45,1,84
1,1848,52,4,0,0,41,1,84
1,1838,53,4,0,0,41,1,84
1,1885,48,4,0,0,37,1,84
1,1886,49,4,0,0,33,1,84
1,1898,48,4,0,0,46,1,84
1,1854,52,4,0,0,38,1,84
1,1870,50,4,0,0,35,1,84
1,1837,52,4,0,0,40,1,84
1,1842,53,4,0,0,44,1,84
1,1852,51,4,0,0,43,1,84
1,1866,51,4,0,0,33,1,84
1,1804,55,4,0,0,44,1,84
1,1788,57,4,0,0,34,1,84
1,1813,54,4,0,0,40,1,84
1,1813,54,4,0,0,42,1,84
1,1885,49,4,0,0,34,1,85
1,1850,51,4,0,0,33,1,85
1,1812,55,4,0,0,46,1,85
1,1819,54,4,0,0,31,1,85
1,1820,54,4,0,0,48,1,85
1,1836,53,4,0,0,38,1,85
1,1859,51,4,0,0,50,1,85
1,1862,51,4,0,0,50,1,85
1,1794,56,4,0,0,41,1,85
1,1794,56,4,0,0,51,1,85
1,1800,56,4,0,0,43,1,85
1,1802,56,4,0,0,44,1,85
1,1814,55,4,0,0,45,1,85
1,1841,52,4,0,0,38,1,85
1,1845,52,4,0,0,41,1,85
1,1833,54,4,0,0,50,1,85
1,1827,54,4,0,0,34,1,85
1,1860,50,4,0,0,40,1,85
1,1873,50,4,0,0,48,1,85
1,1870,50,4,0,0,37,1,85
0,1819,54,4,0,1,45,1,84
1,1821,55,4,0,0,33,1,84
1,1818,55,4,0,0,37,1,84
1,1785,57,4,0,0,45,1,84
1,1785,57,4,0,0,49,1,84
1,1812,55,4,0,0,32,1,84
1,1805,55,4,0,0,45,1,84
1,1809,55,4,0,0,34,1,84
1,1847,52,4,0,0,46,1,84
1,1873,49,4,0,0,48,1,84
1,1857,51,4,0,0,52,1,84
1,1881,49,4,0,0,33,1,84
1,1853,51,4,0,0,43,1,84
1,1845,51,4,0,0,44,1,84
1,1823,54,4,0,0,48,1,84
1,1801,55,4,0,0,51,1,84
1,1779,58,4,0,0,30,1,84
1,1781,59,4,0,0,34,1,84
1,1782,58,4,0,0,45,1,84
1,1773,59,4,0,0,50,1,84
1,1746,61,4,0,0,49,1,84
1,1784,57,4,0,0,41,1,84
1,1786,58,4,0,0,37,1,85
1,1937,44,4,0,0,39,1,86
1,1945,45,4,0,0,50,1,86
1,1937,45,4,0,0,34,1,86
1,1897,48,4,0,0,48,1,87
1,1935,46,4,0,0,46,1,88
1,1922,46,4,0,0,43,1,88
1,1916,47,4,0,0,44,1,88
1,1793,57,4,0,0,33,1,87
1,1801,56,4,0,0,49,1,87
1,1805,56,4,0,0,43,1,87
1,1801,55,4,0,0,43,1,87
1,1857,50,4,0,0,37,1,87
1,1864,51,4,0,0,52,1,87
1,1858,50,4,0,0,33,1,87
1,1970,43,4,0,0,50,1,87
1,2033,39,4,0,0,45,1,87
1,2032,39,4,0,0,32,1,87
1,2028,39,4,0,0,47,1,87
1,1918,46,4,0,0,42,1,87
1,1921,46,4,0,0,35,1,87
1,1918,46,4,0,0,39,1,86
1,1981,42,4,0,0,46,1,86
1,1982,42,4,0,0,40,1,86
1,1983,42,4,0,0,33,1,86
1,1977,42,4,0,0,46,1,87
1,1878,49,4,0,0,37,1,87
1,1875,49,4,0,0,46,1,86
1,1849,52,4,0,0,50,1,86
1,1847,52,4,0,0,43,1,87
1,1848,52,4,0,0,34,1,87
1,1890,48,4,0,0,36,1,87
1,1882,49,4,0,0,49,1,87
1,1812,55,4,0,0,47,1,87
1,1811,55,4,0,0,34,1,87
1,1814,55,4,0,0,34,1,87
1,1836,53,4,0,0,43,1,87
1,1804,55,4,0,0,30,1,87
1,1801,56,4,0,0,30,1,87
1,1806,55,4,0,0,32,1,87
1,1797,57,4,0,0,45,1,87
1,1759,60,4,0,0,43,1,86
1,1766,60,4,0,0,35,1,87
1,1748,61,4,0,0,39,1,87
1,1748,61,4,0,0,48,1,87
1,1751,61,4,0,0,37,1,87
1,1734,64,4,0,0,38,1,87
1,1730,63,4,0,0,47,1,87
1,1749,60,4,0,0,33,1,87
1,1757,61,4,0,0,33,1,87
1,1753,61,4,0,0,47,1,87
1,1748,61,4,0,0,37,1,87
1,1751,61,4,0,0,46,1,87
1,1769,59,4,0,0,37,1,87
1,1768,59,4,0,0,38,1,87
1,1776,58,4,0,0,43,1,87
1,1778,58,4,0,0,43,1,87
1,1778,58,4,0,0,34,1,86
1,1760,59,4,0,0,46,1,86
1,1766,60,4,0,0,50,1,86
1,1751,62,4,0,0,36,1,86
1,1747,61,4,0,0,34,1,86
1,1783,58,4,0,0,31,1,86
1,1798,57,4,0,0,32,1,86
1,1821,54,4,0,0,49,1,86
1,1802,56,4,0,0,43,1,86
1,1797,56,4,0,0,45,1,86
1,1796,57,4,0,0,42,1,86
0,1779,58,4,0,1,41,1,86
1,1806,55,4,0,0,33,1,86
1,1805,55,4,0,0,45,1,86
1,1764,60,4,0,0,43,1,86
1,1746,61,4,0,0,33,1,86
1,1751,60,4,0,0,40,1,86
1,1732,63,4,0,0,48,1,87
1,1726,64,4,0,0,46,1,87
1,1704,66,4,0,0,45,1,87
1,1706,67,4,0,0,42,1,87
1,1734,63,4,0,0,41,1,87
1,1726,64,4,0,0,39,1,87
1,1722,64,4,0,0,33,1,86
1,1736,63,4,0,0,39,1,86
1,1731,63,4,0,0,49,1,86
1,1727,64,4,0,0,30,1,86
1,1732,63,4,0,0,39,1,86
1,1714,66,4,0,0,49,1,86
1,1690,68,4,0,0,44,1,89
1,1694,68,4,0,0,35,1,89
1,1690,68,4,0,0,34,1,86
1,1708,65,4,0,0,47,1,86
1,1728,63,4,0,0,34,1,86
1,1730,64,4,0,0,34,1,86
1,1721,64,4,0,0,40,1,86
1,1728,64,4,0,0,50,1,86
1,1720,64,4,0,0,43,1,86
1,1722,64,4,0,0,48,1,86
1,1736,63,4,0,0,45,1,86
1,1743,61,4,0,0,36,1,86
1,1743,61,4,0,0,39,1,86
1,1762,60,4,0,0,51,1,86
1,1757,60,4,0,0,38,1,86
1,1789,57,4,0,0,35,1,86
1,1798,56,4,0,0,46,1,86
1,1794,57,4,0,0,52,1,86
1,1810,55,4,0,0,35,1,86
1,1810,54,4,0,0,44,1,86
1,1807,55,4,0,0,36,1,86
1,1750,61,4,0,0,40,1,86
1,1710,66,3,0,0,40,1,86
1,1706,65,4,0,0,49,1,87
1,1708,66,4,0,0,49,1,86
1,1709,66,4,0,0,38,1,86
1,1717,65,4,0,0,39,1,86
1,1716,66,4,0,0,52,1,87
1,1716,66,4,0,0,37,1,87
1,1722,64,4,0,0,33,1,87
1,1729,64,4,0,0,47,1,87
1,1747,62,4,0,0,33,1,86
1,1771,59,4,0,0,30,1,86
1,1782,57,4,0,0,44,1,86
1,1774,60,4,0,0,53,1,86
1,1765,59,4,0,0,47,1,86
1,1768,59,4,0,0,31,1,86
1,1762,59,4,0,0,45,1,86
1,1767,59,4,0,0,35,1,86
1,1748,62,4,0,0,49,1,86
1,1725,63,4,0,0,33,1,86
1,1729,63,4,0,0,39,1,86
1,1907,47,4,0,0,47,1,86
1,1911,46,4,0,0,39,1,86
1,1908,47,4,0,0,33,1,86
1,1908,47,4,0,0,51,1,86
1,1863,50,4,0,0,40,1,86
1,1869,51,4,0,0,47,1,86
1,1912,47,4,0,0,37,1,86
1,1925,46,4,0,0,36,1,86
1,1931,45,4,0,0,30,1,86
1,1925,45,4,0,0,30,1,86
1,1851,51,4,0,0,47,1,86
1,1849,51,4,0,0,43,1,86
1,1858,51,4,0,0,34,1,86
1,1855,51,4,0,0,46,1,86
1,1820,54,4,0,0,37,1,86
1,1890,49,4,0,0,33,1,86
1,1883,48,4,0,0,35,1,86
1,1881,49,4,0,0,47,1,86
1,1909,46,4,0,0,41,1,86
1,1914,47,4,0,0,38,1,86
1,1856,52,4,0,0,39,1,86
1,1905,47,4,0,0,49,1,85
1,2023,40,4,0,0,33,1,85
1,2022,39,4,0,0,41,1,85
1,1930,45,4,0,0,41,1,85
1,1934,46,4,0,0,32,1,85
1,1932,46,4,0,0,43,1,85
0,2011,40,4,0,0,42,1,85
1,2012,40,4,0,0,40,1,85
1,2013,40,4,0,0,30,1,85
1,2096,36,4,0,0,44,1,85
1,1853,51,4,0,0,30,1,85
1,1858,51,4,0,0,48,1,85
1,1853,51,4,0,0,47,1,85
1,1825,53,4,0,0,37,1,85
1,1828,53,4,0,0,40,1,86
1,1892,49,4,0,0,35,1,86
1,1892,49,4,0,0,42,1,86
1,1889,49,4,0,0,49,1,86
1,1940,45,4,0,0,31,1,87
1,1942,45,4,0,0,41,1,87
1,1938,45,4,0,0,40,1,87
1,1938,45,4,0,0,31,1,87
1,1917,46,4,0,0,32,1,86
1,1920,46,4,0,0,49,1,86
1,1922,46,4,0,0,49,1,86
1,1911,47,4,0,0,48,1,86
1,1915,47,4,0,0,40,1,86
1,1915,46,4,0,0,42,1,86
1,1883,49,4,0,0,45,1,86
1,1884,49,4,0,0,33,1,86
1,1946,45,4,0,0,38,1,86
1,2121,35,4,0,0,32,1,86
1,2090,36,4,0,0,34,1,86
1,2013,41,4,0,1,34,1,86
1,2012,41,4,2,0,38,1,86
1,2053,38,4,2,0,49,1,86
1,2058,38,4,2,0,31,1,86
1,2069,37,4,2,0,45,1,86
1,2072,36,4,2,0,52,1,86
1,2074,37,4,2,0,40,1,86
1,2041,38,4,0,0,36,1,85
1,2046,39,4,0,0,42,1,85
1,1933,45,4,0,0,44,1,85
1,1942,45,4,0,0,34,1,85
1,1940,45,4,0,0,53,1,85
1,1937,45,4,0,0,38,1,85
0,2037,39,4,0,0,41,1,85
1,2004,41,4,0,0,37,1,85
1,2004,41,4,0,0,49,1,85
1,2251,29,4,0,0,41,1,85
1,2253,29,4,0,0,33,1,85
1,2252,29,4,0,0,35,1,85
1,2246,29,4,0,0,39,1,85
1,2245,28,4,0,0,50,1,85
1,2236,29,4,0,0,43,1,85
1,2233,29,4,0,0,37,1,85
1,2209,31,4,0,0,37,1,86
1,2218,30,4,0,0,42,1,86
1,2210,31,4,0,0,41,1,85
1,2080,36,4,0,0,34,1,85
1,2083,36,4,0,0,50,1,85
1,2084,36,4,0,0,40,1,85
1,2406,23,4,0,0,52,1,85
1,2129,33,4,0,0,32,1,85
1,2129,34,4,0,0,40,1,85
1,2400,24,4,0,0,50,1,85
1,2400,24,4,0,0,45,1,85
1,2150,33,4,0,0,31,1,85
1,2153,33,4,0,0,35,1,85
1,2071,37,4,0,0,40,1,85
1,2070,37,4,0,0,42,1,85
1,2333,26,4,0,0,44,1,85
1,1944,44,4,0,0,45,1,85
1,2091,36,4,0,0,38,1,86
1,2031,39,4,0,0,40,1,86
1,2030,39,4,0,0,35,1,86
1,2031,39,4,0,0,47,1,86
1,2030,39,4,0,0,42,1,86
1,2025,39,4,0,0,38,1,86
1,1897,48,4,0,0,36,1,86
1,1899,47,4,0,0,49,1,86
1,1898,48,4,0,0,33,1,86
1,2062,38,4,0,0,48,1,86
1,2057,37,4,0,0,39,1,86
1,2055,38,4,0,0,32,1,86
1,2445,22,4,0,0,33,1,86
1,2447,22,4,0,0,46,1,85
1,2305,27,4,0,0,39,1,85
1,2298,26,4,0,0,34,1,85
1,2301,27,4,0,0,30,1,85
1,2073,37,4,0,0,41,1,85
1,2075,36,4,0,0,48,1,85
1,2030,40,4,0,0,35,1,85
1,2026,39,4,0,0,31,1,85
1,2021,40,3,0,0,45,1,85
1,2030,39,3,0,0,35,1,85
1,1932,46,3,0,0,33,1,85
1,1854,51,4,0,0,43,1,85
1,1889,49,4,0,0,34,1,85
1,1885,49,4,0,0,33,1,85
1,1886,49,4,0,0,32,1,85
1,1881,49,4,0,0,34,1,86
1,1882,49,4,0,0,36,1,87
1,1878,49,4,0,0,48,1,87
1,1884,49,4,0,0,48,1,87
1,2061,37,4,0,0,45,1,87
1,2063,37,4,0,0,38,1,87
1,2064,37,4,0,0,44,1,86
1,2268,28,4,0,0,37,1,86
1,2272,28,4,0,0,46,1,86
1,2268,28,4,0,0,40,1,86
1,2174,32,4,0,0,47,1,86
1,2024,39,4,0,0,39,1,86
1,2026,39,4,0,0,35,1,86
1,2021,40,4,0,0,38,1,86
1,2030,39,4,0,0,43,1,86
1,2024,39,4,0,0,34,1,86
1,2026,40,4,0,0,32,1,86
1,2369,25,4,0,0,47,1,85
1,2373,24,4,0,0,36,1,85
1,2105,35,4,0,0,48,1,85
1,2102,35,4,0,0,46,1,85
1,2070,38,4,0,0,50,1,85
1,2036,38,4,0,0,42,1,85
1,2189,31,4,0,0,48,1,85
1,2188,31,4,0,0,41,1,85
1,2130,34,4,0,0,36,1,85
1,1986,41,4,0,0,32,1,85
1,1988,42,4,0,0,48,1,85
1,1981,41,4,0,0,39,1,85
1,2378,24,3,0,0,32,1,85
1,2122,34,4,0,1,47,1,85
1,1944,44,4,0,0,42,1,85
1,2019,40,4,0,0,38,1,85
1,2230,29,4,0,0,49,1,85
1,2233,30,4,0,0,39,1,85
1,1981,42,4,0,0,34,1,85
1,1978,42,4,0,0,44,1,85
1,1980,42,4,0,0,40,1,85
1,2226,29,4,0,0,47,1,85
1,2227,29,4,0,0,35,1,85
1,2229,29,4,0,0,31,1,85
1,2222,30,4,0,0,36,1,85
1,2254,28,4,0,0,47,1,85
1,2269,28,4,0,0,39,1,85
1,1997,41,4,0,0,42,1,85
1,1994,41,4,0,0,48,1,85
1,1994,41,4,0,0,47,1,85
1,2037,39,3,0,0,43,1,85
1,2033,39,4,0,0,49,1,85
1,1989,41,4,0,0,37,1,86
1,2018,39,4,0,0,48,1,86
1,1925,46,4,0,0,43,1,87
1,1931,45,4,0,0,40,1,89
1,1927,46,4,0,0,35,1,89
1,2031,39,4,0,0,49,1,88
1,2034,39,4,0,0,32,1,88
1,2034,39,4,0,0,40,1,88
1,2123,35,4,0,0,33,1,88
1,2120,34,4,0,0,38,1,87
1,2126,34,4,0,0,48,1,87
1,2119,34,4,0,0,40,1,87
1,2122,34,4,0,0,47,1,87
1,2215,30,4,0,0,41,1,87
1,2102,35,4,0,0,45,1,87
1,2099,35,4,0,0,42,1,86
1,2059,38,4,0,0,32,1,86
1,2061,37,4,0,0,33,1,86
1,2113,35,4,0,0,32,1,87
1,2115,34,4,0,0,34,1,87
1,2014,40,4,0,0,42,1,87
1,2066,37,4,0,0,38,1,87
1,2067,37,4,0,0,39,1,87
1,2070,37,4,0,0,36,1,87
1,2133,34,4,0,0,41,1,87
1,2125,34,4,0,0,33,1,86
1,2127,33,4,0,0,48,1,86
1,2221,30,4,0,0,33,1,87
1,2220,30,4,0,0,33,1,87
1,2006,41,4,0,0,37,1,87
1,2185,31,3,0,0,36,1,87
1,2177,31,4,0,0,44,1,87
1,2326,26,4,0,0,33,1,87
1,2323,26,4,0,0,39,1,86
1,2273,28,4,0,0,37,1,86
1,2272,28,4,0,0,31,1,86
1,2269,28,4,0,0,33,1,86
1,2270,28,4,0,0,43,1,86
1,2270,28,4,0,0,39,1,86
1,2181,31,4,0,0,38,1,86
1,1945,44,4,0,0,30,1,86
1,2091,36,4,0,0,48,1,86
1,2093,35,4,0,0,36,1,86
1,2201,31,4,0,0,45,1,86
1,1967,43,4,0,0,49,1,86
1,1902,48,4,0,0,48,1,86
1,1901,48,4,0,0,30,1,86
1,2056,38,4,0,0,31,1,86
1,2057,38,4,0,0,46,1,85
1,2080,36,4,0,1,45,1,86
1,1941,44,4,0,0,35,1,86
1,2275,28,4,0,0,33,1,86
1,1969,43,4,0,0,49,1,86
1,2044,39,4,0,1,31,1,87
1,2042,38,4,0,1,36,1,87
1,2018,40,4,0,0,50,1,88
1,1970,43,4,0,0,31,1,89
1,1859,51,4,0,0,31,1,90
1,1858,51,4,0,0,30,1,91
1,1831,53,4,0,0,48,1,91
1,1838,53,4,0,0,38,1,91
1,1916,47,4,0,0,30,1,90
1,2053,38,4,0,0,30,1,90
1,2053,38,4,0,0,45,1,90
1,2051,38,4,0,0,30,1,89
1,2052,38,4,0,0,39,1,89
1,2069,37,4,0,0,32,1,89
1,2014,40,4,0,0,37,1,89
1,1977,42,4,0,0,44,1,88
1,1978,42,4,0,0,35,1,88
1,1973,43,4,0,0,42,1,88
1,1969,42,4,0,0,39,1,88
1,1974,43,4,0,0,44,1,88
1,1940,45,4,0,0,41,1,88
1,1933,45,4,0,1,35,1,88
1,1942,44,4,0,1,44,1,89
1,1948,45,4,0,1,45,1,89
1,1961,43,4,0,0,46,1,88
1,2012,40,4,0,0,43,1,88
1,2034,39,4,0,0,47,1,88
1,2037,39,4,0,0,33,1,88
1,1862,51,4,0,0,42,1,88
1,1861,51,4,0,0,31,1,87
1,2025,39,4,0,0,36,1,88
1,2120,35,4,0,0,50,1,88
1,2117,34,4,0,0,43,1,88
1,2117,35,4,0,0,43,1,88
1,2117,35,4,0,0,30,1,88
1,2141,33,4,0,0,39,1,88
1,2142,33,4,0,0,47,1,88
1,2149,33,4,0,0,40,1,88
1,2041,38,4,0,0,48,1,88
1,2018,40,4,0,0,32,1,88
1,2015,40,4,0,0,30,1,87
1,2016,40,4,0,0,37,1,87
1,2016,40,4,0,0,50,1,88
1,2010,40,4,0,0,30,1,88
1,2040,38,4,0,0,48,1,88
1,2046,38,4,0,0,37,1,88
1,2043,39,4,0,0,50,1,87
1,2040,39,4,0,0,50,1,87
1,2058,37,4,0,0,53,1,87
1,2062,37,4,0,0,36,1,87
1,2063,37,4,0,0,35,1,87
1,2060,38,4,0,0,33,1,87
1,2065,38,4,0,0,45,1,87
1,2165,33,4,0,0,49,1,87
1,2163,33,4,0,0,30,1,87
1,2162,33,4,0,0,31,1,87
1,1698,67,4,1,0,82,4,80
1,1713,66,4,1,0,78,4,80
1,1712,66,4,1,0,77,4,80
1,1701,68,4,1,0,82,4,80
1,1679,69,4,1,0,86,4,80
1,1709,66,4,1,0,90,4,80
1,1770,59,4,1,0,133,4,80
1,1752,61,4,1,0,38,4,80
1,1765,59,4,1,0,48,4,80
1,1762,59,4,1,0,45,4,80
1,1749,62,4,1,0,95,4,80
1,1693,67,4,1,0,180,4,80
1,1679,70,4,1,0,89,4,80
1,1674,71,4,1,0,77,4,80
1,1678,70,4,1,0,94,4,81
1,1710,66,4,1,0,84,4,81
1,1802,56,4,1,0,120,4,82
1,1818,54,4,1,0,132,4,82
1,1870,50,4,1,0,170,4,82
1,1779,58,4,1,0,53,4,81
1,1786,57,4,1,0,38,4,81
1,1790,57,4,1,0,53,4,81
1,1729,63,4,1,0,41,4,81
1,1726,63,4,1,0,53,4,80
1,1694,68,4,1,0,43,4,80
1,1700,67,4,1,0,41,4,80
1,1690,68,4,1,0,50,4,80
1,1738,63,4,1,0,37,4,81
1,1704,66,4,1,0,38,4,81
1,1702,67,4,1,0,38,4,81
1,1754,61,4,1,0,94,4,81
1,1758,61,4,1,0,134,4,80
1,1750,61,4,1,0,134,4,80
1,1730,64,4,1,0,119,4,80
1,1697,68,4,1,0,87,4,80
1,1691,68,4,1,0,43,4,80
1,1692,68,4,1,0,174,4,80
1,1718,65,4,1,0,179,4,80
1,1712,65,4,1,0,126,4,80
1,1692,68,4,1,0,137,4,80
1,1675,71,4,1,0,135,4,80
1,1674,70,4,1,0,118,4,80
1,1674,70,4,1,0,119,4,80
1,1667,71,4,1,0,130,4,80
1,1629,77,4,1,0,130,4,80
1,1622,78,4,1,0,123,4,80
1,1604,81,4,1,0,125,4,81
1,1610,80,4,1,0,132,4,81
1,1601,81,4,1,0,169,4,81
1,1597,81,4,1,0,50,4,81
1,1611,80,4,1,0,46,4,81
1,1656,73,4,1,0,40,4,80
1,1651,73,4,1,0,36,4,80
1,1664,72,4,1,0,38,4,80
1,1659,72,4,1,0,36,4,80
1,1645,74,4,1,0,53,4,80
1,1625,78,4,1,0,45,4,81
1,1605,80,4,1,0,48,4,81
1,1622,78,4,1,0,36,4,81
1,1617,79,4,1,0,40,4,81
1,1634,76,4,1,0,37,4,81
1,1635,76,4,1,0,48,4,81
1,1652,73,4,1,0,38,4,81
0,1633,76,4,1,0,52,4,81
1,1666,71,4,1,0,40,4,81
1,1668,70,4,1,0,46,4,81
1,1650,73,4,1,0,174,4,81
1,1627,77,4,1,0,178,4,81
1,1638,75,4,1,0,34,4,81
1,1633,75,4,1,0,86,4,81
1,1642,75,4,1,0,38,4,81
1,1633,76,4,1,0,47,4,81
1,1638,76,4,1,0,51,4,81
1,1633,75,4,1,0,38,4,81
1,1635,75,4,1,0,52,4,81
1,1631,76,4,1,0,31,4,81
1,1625,77,4,1,0,132,4,81
1,1627,77,4,1,0,158,4,81
1,1624,78,4,1,0,33,4,81
1,1622,77,4,1,0,41,4,81
1,1618,79,4,1,0,137,4,81
1,1609,80,4,1,0,138,4,81
1,1622,78,4,1,0,121,4,81
1,1618,78,4,1,0,134,4,81
1,1615,79,4,1,0,135,4,81
1,1616,79,4,1,0,120,4,81
1,1626,78,4,1,0,134,4,81
1,1622,78,4,1,0,128,4,81
1,1626,77,4,1,0,128,4,81
1,1628,77,4,1,0,128,4,81
1,1629,77,4,1,0,88,4,81
1,1633,76,4,1,0,135,4,81
1,1637,76,4,1,0,132,4,81
1,1647,74,4,1,0,131,4,81
1,1642,75,4,1,0,132,4,81
1,1686,69,4,1,0,135,4,81
1,1684,69,4,1,0,120,4,81
1,1683,69,4,1,0,131,4,81
1,1694,68,4,1,0,120,4,81
1,1695,68,4,1,0,121,4,81
1,1692,67,4,1,0,123,4,81
1,1669,71,4,1,0,135,4,81
1,1668,72,4,1,0,120,4,81
1,1657,73,4,1,0,136,4,81
1,1657,73,4,1,0,134,4,81
1,1651,73,4,1,0,127,4,81
1,1650,74,4,1,0,119,4,81
1,1649,73,4,1,0,129,4,81
1,1653,73,4,1,0,44,4,81
1,1641,74,4,1,0,115,4,81
